,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
12,011,Lübeck,175202,151284,2876,1988,148408,149296,64439,0,63864,0,74105,0,71517,0,4083,0,6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5781,0,7235,0
13,901,Schleswig-Holstein,1711511,1471900,27145,17060,1444755,1454840,682746,0,671822,0,642608,0,633537,0,58488,0,75871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60913,0,73610,0
15,012,Hamburg-Mitte,143052,119624,2111,918,117513,118706,36069,0,36678,0,71363,0,69528,0,4473,0,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5608,0,6595,0
16,013,Altona,169583,148763,1628,963,147135,147800,53358,0,52364,0,81317,0,77509,0,5865,0,10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6595,0,7564,0
17,014,Eimsbüttel,194263,169103,1894,1106,167209,167997,58529,0,58986,0,93542,0,88300,0,7063,0,11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8075,0,8986,0
18,015,Hamburg-Nord I,161912,142009,1794,1058,140215,140951,50005,0,50773,0,78428,0,72957,0,5558,0,9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6224,0,7355,0
19,016,Hamburg-Nord II,120940,106861,1387,796,105474,106065,34069,0,34397,0,62780,0,60299,0,4051,0,5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4574,0,5379,0
20,017,Wandsbek,233484,207469,2155,1228,205314,206241,72186,0,72527,0,115173,0,108463,0,9160,0,14990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8795,0,10261,0
21,018,Bergedorf,171615,151690,1772,1082,149918,150608,47116,0,50298,0,91624,0,85107,0,4921,0,8134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257,0,7069,0
22,019,Harburg,146645,129462,1656,1021,127806,128441,40756,0,41223,0,76629,0,74888,0,4249,0,6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6172,0,6097,0
23,902,Hamburg,1341494,1174981,14397,8172,1160584,1166809,392088,0,397246,0,670856,0,637051,0,45340,0,73206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52300,0,59306,0
25,020,Emden  Leer,173686,145672,3166,2458,142506,143214,59209,0,58601,0,72402,0,70188,0,4901,0,6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5994,0,8141,0
26,021,Wilhelmshaven,185935,151513,4614,2398,146899,149115,60424,0,61768,0,70967,0,68875,0,8347,0,9769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7161,0,8703,0
27,022,Oldenburg,177241,146709,4258,2106,142451,144603,56445,0,58726,0,61057,0,60857,0,15101,0,14186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9848,0,10834,0
28,023,Delmenhorst  Wesermarsch,142388,121126,3265,1798,117861,119328,48156,0,49228,0,56426,0,53887,0,7068,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6211,0,7793,0
29,024,Cuxhaven,124908,105145,1795,1520,103350,103625,50258,0,49579,0,43531,0,41439,0,4393,0,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168,0,6770,0
30,025,Stade,140372,120676,2692,1703,117984,118973,60489,0,60033,0,44170,0,42809,0,5576,0,6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749,0,9386,0
31,026,Emsland,134329,118982,3392,1765,115590,117217,76861,0,77395,0,31429,0,31519,0,3954,0,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346,0,4054,0
32,027,Cloppenburg,129922,116701,2819,2339,113882,114362,84156,0,83630,0,23215,0,22963,0,2839,0,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672,0,4368,0
33,028,Hoya,124240,107526,1942,1641,105584,105885,48762,0,50197,0,37565,0,37561,0,14187,0,10909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5070,0,7218,0
34,029,Verden,147640,129059,2093,1909,126966,127150,55780,0,59999,0,59378,0,52525,0,5133,0,6991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6675,0,7635,0
35,030,Soltau  Harburg,171105,149715,1981,1871,147734,147844,74653,0,74266,0,57143,0,54912,0,7377,0,8421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8561,0,10245,0
36,031,Lüneburg  Lüchow-Dannenberg,152682,131351,3397,1600,127954,129751,63637,0,62886,0,47899,0,48132,0,6940,0,7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9478,0,10972,0
37,032,Bersenbrück,120302,107798,2152,1762,105646,106036,68363,0,66874,0,31070,0,31371,0,2962,0,3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,0,3979,0
38,033,Osnabrück,188485,166986,2846,2097,164140,164889,80498,0,80862,0,71268,0,69750,0,7656,0,8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4718,0,5682,0
39,034,Nienburg,166570,142020,2595,2268,139425,139752,64650,0,65340,0,51972,0,51390,0,15742,0,13484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7061,0,9538,0
40,035,Schaumburg,188719,168834,3133,2536,165701,166298,66152,0,65549,0,86831,0,82617,0,6257,0,8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461,0,9590,0
41,036,Hannover I,171856,148053,1890,1712,146163,146341,52342,0,52029,0,81573,0,78789,0,6251,0,8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5997,0,6952,0
42,037,Hannover II,169156,147456,1736,1767,145720,145689,51096,0,49731,0,83417,0,81198,0,5879,0,8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5328,0,6274,0
43,038,Hannover III,200333,180500,2594,2159,177906,178341,71502,0,69803,0,92391,0,90750,0,7540,0,10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473,0,7534,0
44,039,Celle,186680,164573,2932,2359,161641,162214,78087,0,78026,0,68110,0,66123,0,5495,0,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949,0,10535,0
45,040,Gifhorn,169291,150415,3005,2500,147410,147915,71636,0,69054,0,64017,0,63877,0,4257,0,6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,8856,0
46,041,Hameln  Springe,141068,126731,1945,1893,124786,124838,53094,0,52351,0,61753,0,59558,0,4961,0,6798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978,0,6131,0
47,042,Holzminden,143400,131507,1855,2102,129652,129405,51085,0,50399,0,67861,0,66220,0,5424,0,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5282,0,6335,0
48,043,Hildesheim,145553,130652,2746,1541,127906,129111,57481,0,55767,0,61647,0,61392,0,3682,0,5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5096,0,6584,0
49,044,Salzgitter,144027,128811,1920,1801,126891,127010,52462,0,52668,0,66631,0,64174,0,3043,0,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755,0,5776,0
50,045,Braunschweig,167360,144172,1466,1951,142706,142221,54415,0,52979,0,77204,0,73421,0,5916,0,9711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171,0,6110,0
51,046,Helmstedt  Wolfsburg,195081,173271,3839,2196,169432,171075,77311,0,77347,0,79858,0,77871,0,5949,0,8167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6314,0,7690,0
52,047,Goslar  Wolfenbüttel,144057,129137,2361,1666,126776,127471,56308,0,56096,0,62683,0,60004,0,4175,0,6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,0,5060,0
53,048,Northeim,156247,139385,2271,2023,137114,137362,53987,0,53237,0,71747,0,70337,0,5145,0,6455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6235,0,7333,0
54,049,Göttingen,158305,140214,1983,1619,138231,138595,61065,0,60094,0,66017,0,62867,0,5266,0,8443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5883,0,7191,0
55,903,Niedersachsen,4760938,4164690,78683,59060,4086007,4105630,1860364,0,1854514,0,1851232,0,1797376,0,191416,0,230471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182995,0,223269,0
57,050,Bremen-Ost,184847,162963,3581,1645,159382,161318,56452,0,55119,0,78925,0,78227,0,15294,0,18159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711,0,9813,0
58,051,Bremen-West,162444,139422,3716,1660,135706,137762,38737,0,39023,0,77431,0,76468,0,10182,0,12369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9356,0,9902,0
59,052,Bremerhaven  Bremen-Nord,176819,149988,3752,1708,146236,148280,49045,0,50280,0,79467,0,78084,0,9535,0,11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189,0,8890,0
60,904,Bremen,524110,452373,11049,5013,441324,447360,144234,0,144422,0,235823,0,232779,0,35011,0,41554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26256,0,28605,0
62,053,Aachen-Stadt,115983,98638,2725,1052,95913,97586,47613,0,47586,0,40930,0,40817,0,4293,0,5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077,0,3917,0
63,054,Aachen-Land,181072,163709,4433,2909,159276,160800,79247,0,78421,0,68004,0,69490,0,7156,0,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,0,5836,0
64,055,Geilenkirchen-Heinsberg,191606,174532,5747,3440,168785,171092,102740,0,102984,0,56500,0,56280,0,5168,0,6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,0,5640,0
65,056,Düren,165890,146929,4175,3084,142754,143845,85587,0,85456,0,47340,0,46973,0,6081,0,6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746,0,4827,0
66,057,Bergheim,154076,135775,3772,2978,132003,132797,64066,0,63281,0,58451,0,57852,0,6084,0,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402,0,4474,0
67,058,Köln-Land,159733,141866,4080,1762,137786,140104,60155,0,59239,0,67226,0,67072,0,6675,0,9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,0,4542,0
68,059,Köln I,144923,115211,2421,1469,112790,113742,42301,0,40423,0,61018,0,60230,0,5305,0,8042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,5047,0
69,060,Köln II,132462,109097,1580,1295,107517,107802,43504,0,42694,0,54760,0,51765,0,5930,0,9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323,0,4025,0
70,061,Köln III,150024,125650,2816,1584,122834,124066,48453,0,47314,0,65467,0,64734,0,5035,0,7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879,0,4655,0
71,062,Köln IV,146902,122367,2786,1521,119581,120846,44030,0,43227,0,66218,0,65536,0,5423,0,7443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910,0,4640,0
72,063,Bonn,176150,152025,2970,1864,149055,150161,56492,0,75457,0,51440,0,57370,0,6135,0,10609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34988,0,6725,0
73,064,Siegkreis I  Bonn-Land,179859,156383,2538,2664,153845,153719,84330,0,80719,0,59400,0,59201,0,5703,0,8110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412,0,5689,0
74,065,Oberbergischer Kreis  Siegkreis II,186554,161525,3866,2119,157659,159406,72806,0,73600,0,67942,0,67485,0,12064,0,11433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4847,0,6888,0
75,066,Rheinisch-Bergischer Kreis,168791,149048,3432,1847,145616,147201,70321,0,68600,0,61523,0,63677,0,9944,0,9639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,5285,0
76,067,Leverkusen  Opladen,175986,153772,4010,1694,149762,152078,58562,0,59382,0,79761,0,75613,0,7155,0,10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4284,0,6127,0
77,068,Remscheid,137141,117571,2646,1356,114925,116215,50179,0,48900,0,52993,0,52794,0,6720,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033,0,6225,0
78,069,Wuppertal I,145222,122953,1408,1441,121545,121512,48529,0,47125,0,61205,0,59099,0,7253,0,9561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4558,0,5727,0
79,070,Wuppertal II,147654,125829,1368,1730,124461,124099,48652,0,47020,0,64190,0,61567,0,6488,0,9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5131,0,6242,0
80,071,Solingen,122581,103950,1474,1879,102476,102071,40309,0,39384,0,50509,0,48214,0,7094,0,8813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564,0,5660,0
81,072,Düsseldorf  Mettmann I,121048,106495,1540,1226,104955,105269,46238,0,43617,0,50390,0,49785,0,4735,0,7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,0,4735,0
82,073,Düsseldorf  Mettmann II,128469,112860,1889,1678,110971,111182,48871,0,45834,0,53152,0,52493,0,4804,0,7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144,0,5303,0
83,074,Düsseldorf I,146995,125914,1480,1480,124434,124434,56514,0,53721,0,54030,0,53835,0,9433,0,10751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457,0,6127,0
84,075,Düsseldorf II,152733,127648,2048,1919,125600,125729,47755,0,46656,0,67216,0,64738,0,5212,0,7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417,0,6627,0
85,076,Düsseldorf III,164373,137944,2320,2012,135624,135932,57377,0,55818,0,66824,0,63815,0,6219,0,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,0,6889,0
86,077,Neuß  Grevenbroich I,154198,134866,2314,2199,132552,132667,69327,0,67322,0,52564,0,51881,0,6118,0,7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543,0,5867,0
87,078,Rheydt  Grevenbroich II,128134,108941,2620,2296,106321,106645,54337,0,53391,0,43842,0,43469,0,4737,0,5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405,0,4299,0
88,079,Mönchengladbach,131814,110781,4351,1674,106430,109107,59110,0,59494,0,40404,0,40580,0,3747,0,4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169,0,4176,0
89,080,Krefeld,155523,132501,3263,1642,129238,130859,59625,0,58094,0,60375,0,59140,0,5262,0,8144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976,0,5481,0
90,081,Kempen  Krefeld,152884,135352,2763,2526,132589,132826,73031,0,71567,0,50071,0,49327,0,5568,0,6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919,0,5102,0
91,082,Moers,188164,162975,3363,2175,159612,160800,53694,0,53945,0,94620,0,92318,0,5436,0,7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5862,0,7125,0
92,083,Kleve,153126,138142,3728,2874,134414,135268,85363,0,85404,0,41632,0,40722,0,4399,0,5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020,0,3884,0
93,084,Dinslaken,159786,140908,2334,2317,138574,138591,57383,0,56212,0,70302,0,69089,0,7244,0,8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,0,4782,0
94,085,Oberhausen,167996,143884,4186,1904,139698,141980,55873,0,54970,0,75461,0,76744,0,4694,0,5382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,0,4884,0
95,086,Mülheim,135212,116667,2256,1306,114411,115361,39475,0,38513,0,65769,0,64909,0,5873,0,7765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3294,0,4174,0
96,087,Essen I,167349,140860,4712,1239,136148,139621,49537,0,50042,0,78548,0,79482,0,3528,0,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,0,4987,0
97,088,Essen II,161098,134170,5970,1446,128200,132724,40512,0,42068,0,79822,0,81305,0,3015,0,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4851,0,5000,0
98,089,Essen III,169383,147901,4136,1123,143765,146778,61447,0,60446,0,71525,0,70918,0,6658,0,10365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,5049,0
99,090,Duisburg I,149753,124780,5029,1347,119751,123433,39185,0,40138,0,73362,0,74180,0,3241,0,4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963,0,4755,0
100,091,Duisburg II,166355,141903,3894,1345,138009,140558,51374,0,51890,0,77265,0,75637,0,4776,0,7180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594,0,5851,0
101,092,Ahaus  Bocholt,154967,141214,2985,2415,138229,138799,92057,0,92384,0,40314,0,38339,0,3218,0,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,4055,0
102,093,Tecklenburg,137897,123821,3020,1997,120801,121824,68858,0,66539,0,43787,0,44097,0,5057,0,6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099,0,4912,0
103,094,Beckum  Warendorf,148813,135127,4079,2148,131048,132979,79299,0,76841,0,44874,0,47100,0,3815,0,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,0,4330,0
104,095,Münster,142075,126868,2884,995,123984,125873,61318,0,61346,0,51917,0,51789,0,7411,0,7911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338,0,4827,0
105,096,Steinfurt  Coesfeld,168700,154053,3572,2387,150481,151666,95767,0,94204,0,47382,0,47751,0,4523,0,5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,0,4525,0
106,097,Gelsenkirchen I,121865,103634,3659,1273,99975,102361,34386,0,35116,0,58899,0,59133,0,2761,0,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929,0,4543,0
107,098,Gelsenkirchen II,123202,104828,3525,1244,101303,103584,34003,0,34290,0,60782,0,61379,0,2686,0,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832,0,4402,0
108,099,Recklinghausen-Land,160756,143119,2433,1913,140686,141206,60346,0,59635,0,72086,0,70205,0,3823,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431,0,6166,0
109,100,Recklinghausen-Stadt,153392,137430,3052,1840,134378,135590,53736,0,53784,0,71864,0,70908,0,4535,0,5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243,0,5311,0
110,101,Bottrop  Gladbeck,130190,114972,3158,1811,111814,113161,41833,0,42200,0,63924,0,63079,0,2464,0,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593,0,4399,0
111,102,Höxter,129323,116366,5076,1870,111290,114496,75083,0,76551,0,29184,0,29443,0,3732,0,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291,0,4660,0
112,103,Bielefeld-Land,180483,162326,3482,2405,158844,159921,63705,0,63328,0,79077,0,77339,0,9013,0,11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7049,0,7913,0
113,104,Bielefeld-Stadt,121942,108458,2592,1215,105866,107243,40229,0,40177,0,55230,0,53911,0,5690,0,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4717,0,5515,0
114,105,Detmold  Lippe,212842,188598,5868,2849,182730,185749,67508,0,68278,0,91449,0,90095,0,13183,0,15727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,0,11649,0
115,106,Paderborn  Wiedenbrück,162812,146419,2911,2615,143508,143804,95810,0,93686,0,39327,0,39935,0,4835,0,5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536,0,4734,0
116,107,Herford,161389,142871,3171,2751,139700,140120,54429,0,52112,0,73303,0,73257,0,6283,0,7434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5685,0,7317,0
117,108,Minden,200319,173957,6073,3075,167884,170882,66335,0,67386,0,81051,0,80423,0,12167,0,13047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8331,0,10026,0
118,109,Lüdinghausen,198486,177655,4334,2988,173321,174667,89956,0,86260,0,74093,0,75672,0,4090,0,6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182,0,6536,0
119,110,Wanne-Eickel  Wattenscheid,125759,109565,2894,1663,106671,107902,35569,0,35933,0,64639,0,63884,0,2851,0,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,0,4281,0
120,111,Herne  Castrop-Rauxel,131214,116121,2515,2374,113606,113747,41107,0,40405,0,65568,0,65044,0,2964,0,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,0,4412,0
121,112,Ennepe-Ruhr-Kreis,187913,167665,2896,2020,164769,165645,57807,0,57268,0,92283,0,90503,0,8115,0,10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6564,0,7582,0
122,113,Hagen,139253,119907,1907,2122,118000,117785,43714,0,42910,0,61638,0,61615,0,7484,0,7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,0,5953,0
123,114,Dortmund I,162320,144965,3509,1538,141456,143427,46998,0,48791,0,85116,0,80656,0,4883,0,8433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4459,0,5547,0
124,115,Dortmund II,136982,118355,4235,1481,114120,116874,35140,0,35970,0,71870,0,72349,0,3206,0,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3904,0,4718,0
125,116,Dortmund III,155041,132855,3900,1554,128955,131301,42712,0,43094,0,77021,0,76868,0,4019,0,5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5203,0,5894,0
