,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
36,031,LUENEBURG  LUECHOW-DANNENBERG,144089,120836,992,705,119844,120131,55220,0,50327,0,46567,0,44853,0,6355,0,12037,0,10080,0,11670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,1244,0
37,032,OSNABRUECK-LAND,161147,139517,1459,1124,138058,138393,68229,0,62880,0,54217,0,51966,0,6422,0,13509,0,8076,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,0,938,0
38,033,STADT OSNABRUECK,182085,155936,1261,1087,154675,154849,70815,0,65360,0,65607,0,61988,0,5829,0,13100,0,10979,0,13369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1032,0
39,034,NIENBURG  SCHAUMBURG,210111,177509,1355,1204,176154,176305,78820,0,71416,0,80871,0,77359,0,5944,0,14555,0,9274,0,11479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,1496,0
40,035,HARBURG,149843,129870,1015,709,128855,129161,64796,0,57454,0,45450,0,43335,0,7868,0,16865,0,9291,0,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,1067,0
41,036,STADT HANNOVER I,188863,156576,1495,993,155081,155583,60410,0,56559,0,71478,0,67983,0,8929,0,14366,0,13207,0,15479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,1196,0
42,037,STADT HANNOVER II,192338,159303,1566,937,157737,158366,60872,0,56038,0,73099,0,68270,0,8392,0,14890,0,14264,0,17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,1213,0
43,038,HANNOVER-LAND I,226913,193810,1971,1318,191839,192492,86232,0,78933,0,83606,0,79189,0,8969,0,19410,0,11415,0,13472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,1488,0
44,039,CELLE  UELZEN,206082,175451,1519,1192,173932,174259,85906,0,80437,0,68809,0,63809,0,9040,0,17226,0,8350,0,10543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,0,2244,0
45,040,GIFHORN  PEINE,195016,169300,1551,1108,167749,168192,76849,0,71403,0,75556,0,73541,0,5744,0,12457,0,8145,0,9372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,1419,0
46,041,HAMELN-PYRMONT  HOLZMINDEN,190529,165555,1430,1163,164125,164392,67329,0,63733,0,78641,0,75229,0,7554,0,13879,0,9330,0,10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,0,1309,0
47,042,HANNOVER-LAND II,204887,178320,1780,1256,176540,177064,76232,0,69969,0,79610,0,76737,0,7764,0,16348,0,11177,0,12554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0,1456,0
48,043,HILDESHEIM,221347,193410,1576,1450,191834,191960,80429,0,76677,0,94000,0,87975,0,6086,0,13997,0,9844,0,11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,1385,0
49,044,SALZGITTER  WOLFENBUETTEL,179009,153840,1232,1138,152608,152702,66154,0,63242,0,75155,0,71388,0,3718,0,9207,0,6478,0,7764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,1101,0
50,045,BRAUNSCHWEIG,201901,168874,1407,978,167467,167896,73501,0,67858,0,72723,0,70300,0,5934,0,14310,0,11251,0,14232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,1196,0
51,046,HELMSTEDT  WOLFSBURG,173807,147949,1413,1204,146536,146745,69947,0,66359,0,62146,0,62058,0,5185,0,9023,0,7325,0,7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,0,1616,0
52,047,GOSLAR,151120,127813,1160,949,126653,126864,58198,0,55068,0,55883,0,54680,0,5891,0,9657,0,5654,0,6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,986,0
53,048,NORTHEIM  OSTERODE,169813,147754,1491,1122,146263,146632,62219,0,57479,0,71906,0,69590,0,4764,0,10698,0,6571,0,7934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,931,0
54,049,GOETTINGEN,190898,164733,1226,966,163507,163767,73441,0,64147,0,68319,0,64447,0,5619,0,14585,0,13832,0,19361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,0,1227,0
55,903,NIEDERSACHSEN,5628104,4782941,44850,34796,4738091,4748145,2125996,0,1969967,0,2056431,0,1967443,0,208522,0,419882,0,299636,0,353721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47506,0,37132,0
57,050,BREMEN-OST,202562,171731,1534,1308,170197,170423,59485,0,52539,0,76057,0,69367,0,9242,0,19056,0,21680,0,27589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733,0,1872,0
58,051,BREMEN-WEST,141280,115316,1149,997,114167,114319,30822,0,29283,0,63587,0,59085,0,4119,0,7961,0,12359,0,16411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,0,1579,0
59,052,BREMERHAVEN  BREMEN-NORD,177804,144588,1377,1147,143211,143441,45293,0,41923,0,72147,0,70468,0,6307,0,10708,0,16127,0,18130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,0,2212,0
60,904,BREMEN,521646,431635,4060,3452,427575,428183,135600,0,123745,0,211791,0,198920,0,19668,0,37725,0,50166,0,62130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10350,0,5663,0
62,053,AACHEN,164974,140221,1450,1104,138771,139117,64559,0,58038,0,59758,0,50173,0,4541,0,13814,0,9080,0,15978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,1114,0
63,054,KREIS AACHEN,218839,192132,2345,2072,189787,190060,86122,0,80923,0,87579,0,85042,0,5706,0,11730,0,9121,0,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,1577,0
64,055,HEINSBERG,161112,141398,2394,1895,139004,139503,80068,0,74348,0,46576,0,46308,0,4688,0,10297,0,7180,0,7343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,1207,0
65,056,DUEREN,181170,158029,1931,1665,156098,156364,76723,0,72198,0,63092,0,60997,0,9126,0,13536,0,6498,0,8522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,1111,0
66,057,ERFTKREIS I,216875,188839,1788,1471,187051,187368,77536,0,72475,0,95023,0,84654,0,5458,0,16514,0,8544,0,12234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,1491,0
67,058,EUSKIRCHEN  ERFTKREIS II,216044,187856,2545,1881,185311,185975,94174,0,88005,0,66794,0,64828,0,13204,0,19535,0,10476,0,11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,1718,0
68,059,KOELN I,155695,125597,1092,907,124505,124690,44939,0,41823,0,58888,0,51827,0,6260,0,11895,0,12584,0,17863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834,0,1282,0
69,060,KOELN II,160747,135632,1064,824,134568,134808,60842,0,51770,0,53269,0,46218,0,8004,0,19865,0,11103,0,15819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,1136,0
70,061,KOELN III,188457,150521,1617,1240,148904,149281,56136,0,51080,0,72284,0,69177,0,5560,0,11920,0,12922,0,15498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,1606,0
71,062,KOELN IV,173360,138797,1504,1194,137293,137603,49817,0,45137,0,70807,0,67454,0,5298,0,11344,0,9707,0,12156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,1512,0
72,063,BONN,213109,184992,2111,1260,182881,183732,92036,0,82163,0,58940,0,52696,0,13784,0,26749,0,16226,0,20383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,0,1741,0
73,064,RHEIN-SIEG-KREIS I,186259,160864,1890,1283,158974,159581,78865,0,71459,0,62046,0,57744,0,8063,0,17381,0,9415,0,11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,1324,0
74,065,RHEIN-SIEG-KREIS II,178743,156952,1880,1184,155072,155768,85846,0,77239,0,46531,0,43527,0,10876,0,21680,0,11352,0,11975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,1347,0
75,066,OBERBERGISCHER KREIS,187313,160148,1690,1238,158458,158910,79682,0,71815,0,64796,0,60378,0,6199,0,15117,0,7443,0,10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,1390,0
76,067,RHEINISCH-BERGISCHER KREIS I,162596,141236,1391,903,139845,140333,71859,0,61933,0,48955,0,45693,0,7940,0,19214,0,10246,0,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,1363,0
77,068,LEVERKUSEN  RHEINISCH-BERGISCHER KREIS II,151596,129853,1560,1046,128293,128807,56412,0,50388,0,57845,0,54728,0,5802,0,13261,0,7810,0,9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,1265,0
78,069,WUPPERTAL I,146537,123975,850,672,123125,123303,46648,0,43381,0,56126,0,54231,0,10593,0,14102,0,8350,0,10607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,982,0
79,070,WUPPERTAL II,137683,116076,906,695,115170,115381,44321,0,40689,0,56850,0,54378,0,6131,0,11473,0,6721,0,7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,944,0
80,071,SOLINGEN  REMSCHEID,210429,173498,1767,1132,171731,172366,76217,0,68210,0,75150,0,71968,0,9214,0,18417,0,9949,0,12191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,0,1580,0
81,072,METTMANN I,193263,165485,1474,1132,164011,164353,75371,0,66683,0,71302,0,63350,0,7034,0,18916,0,9602,0,13868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,1536,0
82,073,METTMANN II,172349,146975,1365,1068,145610,145907,71327,0,58482,0,59736,0,60488,0,5820,0,15125,0,8003,0,10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,1267,0
83,074,DUESSELDORF I,230357,193541,1834,1250,191707,192291,86971,0,76880,0,75550,0,71597,0,12124,0,23075,0,15602,0,19190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,1549,0
84,075,DUESSELDORF II,205224,169471,1766,1223,167705,168248,67377,0,62509,0,74582,0,74580,0,6380,0,13783,0,18226,0,15827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,1549,0
85,076,NEUSS I,146331,125105,1214,882,123891,124223,61279,0,56607,0,49819,0,45921,0,4473,0,10904,0,7032,0,9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,1428,0
86,077,NEUSS II,158891,138486,1198,925,137288,137561,69641,0,64148,0,51205,0,47038,0,7054,0,15460,0,8338,0,9654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,1261,0
87,078,MOENCHENGLADBACH,196118,156265,1694,1333,154571,154932,76486,0,72285,0,56567,0,55794,0,9547,0,14560,0,10301,0,10879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,1414,0
88,079,KREFELD,173615,142920,1628,1025,141292,141895,65227,0,57218,0,60043,0,58001,0,5649,0,14001,0,9676,0,11313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,1362,0
89,080,VIERSEN,200859,169089,1972,1486,167117,167603,85623,0,79049,0,60976,0,59092,0,8396,0,16544,0,11091,0,11509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,1409,0
90,081,KLEVE,194394,168051,2581,1679,165470,166372,91275,0,86476,0,55264,0,54530,0,7126,0,13336,0,10771,0,10624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,0,1406,0
91,082,WESEL I,167375,144428,1303,1038,143125,143390,54817,0,52166,0,73058,0,68634,0,5504,0,11651,0,8720,0,9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,1026,0
92,083,WESEL II,157722,135887,1211,952,134676,134935,47109,0,45621,0,75336,0,70271,0,4594,0,8848,0,6633,0,9057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,1138,0
93,084,DUISBURG I,208785,177596,1775,1309,175821,176287,57317,0,53608,0,100662,0,98830,0,4571,0,9580,0,12109,0,12856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,1413,0
94,085,DUISBURG II,187181,153086,1797,1308,151289,151778,42632,0,40528,0,96232,0,95849,0,2950,0,5620,0,8730,0,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,1271,0
95,086,OBERHAUSEN,173359,145391,1951,1064,143440,144327,45960,0,44645,0,84820,0,83319,0,3364,0,6366,0,7799,0,8927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,1070,0
96,087,MUELHEIM,142215,122694,1235,823,121459,121871,43480,0,39619,0,62755,0,61362,0,4452,0,10559,0,9495,0,9379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,952,0
97,088,ESSEN I,161598,133308,1263,873,132045,132435,45038,0,42724,0,73613,0,72024,0,3204,0,6990,0,9178,0,9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,994,0
98,089,ESSEN II,143139,116141,1003,784,115138,115357,32515,0,31621,0,73556,0,72283,0,1948,0,4223,0,5766,0,6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,931,0
99,090,ESSEN III,194735,164970,1460,978,163510,163992,69473,0,61639,0,73414,0,69916,0,7345,0,16806,0,12003,0,14429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,1202,0
100,091,RECKLINGHAUSEN I,178287,152859,1597,1073,151262,151786,54138,0,51381,0,81546,0,81914,0,3908,0,7201,0,10273,0,10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,0,1268,0
101,092,RECKLINGHAUSEN II,199541,171873,1844,1179,170029,170694,65620,0,63440,0,85984,0,85248,0,4911,0,9616,0,12763,0,11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,1294,0
102,093,GELSENKIRCHEN I,136103,112117,1281,855,110836,111262,34034,0,32239,0,65865,0,67137,0,1925,0,3871,0,7963,0,6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,1107,0
103,094,GELSENKIRCHEN II  RECKLINGHAUSEN III,138436,117863,1240,833,116623,117030,37512,0,35758,0,67720,0,68068,0,2579,0,4921,0,8012,0,7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,906,0
104,095,BOTTROP  RECKLINGHAUSEN IV,151166,130766,1116,903,129650,129863,42655,0,41265,0,75411,0,75108,0,2506,0,5310,0,7082,0,7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,948,0
105,096,BORKEN,225629,197309,2342,1608,194967,195701,118502,0,112700,0,60847,0,57838,0,5187,0,12933,0,9281,0,10617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,1613,0
106,097,COESFELD  STEINFURT I,206067,182598,1965,1469,180633,181129,105474,0,97011,0,54888,0,53533,0,6975,0,15696,0,11996,0,13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,1762,0
107,098,STEINFURT II,213641,186308,2241,1479,184067,184829,83802,0,79284,0,80384,0,76311,0,8382,0,15203,0,10184,0,12550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,1481,0
108,099,MUENSTER,192217,167203,1596,997,165607,166206,74832,0,67454,0,58964,0,53782,0,9751,0,19825,0,18816,0,23674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244,0,1471,0
109,100,WARENDORF,185902,164117,2021,1520,162096,162597,83880,0,77323,0,57973,0,58312,0,7750,0,13903,0,10859,0,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,1555,0
110,101,GUETERSLOH,216765,188082,2162,1534,185920,186548,96590,0,88221,0,69568,0,64874,0,8215,0,17401,0,10645,0,14307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,1745,0
111,102,BIELEFELD,233515,200949,2307,1789,198642,199160,85353,0,75383,0,85496,0,83568,0,7033,0,18326,0,18377,0,20149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,0,1734,0
112,103,HERFORD,181681,157953,2279,1870,155674,156083,64733,0,58886,0,74007,0,72568,0,6083,0,12429,0,9455,0,10691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1509,0
113,104,MINDEN-LUEBBECKE,226565,194123,2402,2044,191721,192079,76255,0,70528,0,96135,0,89595,0,9200,0,17742,0,9502,0,12529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,1685,0
114,105,LIPPE I,162281,141466,1477,1396,139989,140070,56492,0,51392,0,66736,0,63408,0,7593,0,13505,0,7882,0,10333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,1432,0
115,106,HOEXTER  LIPPE II,201777,175438,2048,1670,173390,173768,91203,0,84686,0,62499,0,60225,0,7722,0,15287,0,10604,0,11771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,1799,0
116,107,PADERBORN,171224,146549,1885,1290,144664,145259,88838,0,85449,0,38173,0,37329,0,6633,0,11231,0,9665,0,9786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0,1464,0
117,108,HAGEN,162919,136202,1337,1065,134865,135137,53442,0,49283,0,66471,0,65005,0,4745,0,9672,0,8594,0,9582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613,0,1595,0
118,109,ENNEPE-RUHR-KREIS I,187699,164070,1319,1083,162751,162987,60515,0,55163,0,82633,0,80941,0,6517,0,13435,0,11427,0,12126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,1322,0
119,110,BOCHUM I,197103,168363,1464,1084,166899,167279,54428,0,51301,0,94756,0,94311,0,3666,0,8042,0,12406,0,12387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,0,1238,0
120,111,BOCHUM II  ENNEPE-RUHR-KREIS II,194728,168022,1632,1246,166390,166776,51181,0,47490,0,96189,0,94291,0,4098,0,9608,0,13465,0,14132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,1255,0
