,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
12,901,Schleswig-Holstein,2113279,1708851,19267,15694,1689584,1693157,772232,0,702367,0,722451,0,670791,0,51301,0,126036,0,119810,0,140353,0,0,0,18989,0,0,0,0,0,347,0,0,0,0,0,0,0,23443,0,34621,0
14,012,Hamburg-Mitte,162020,121127,1124,980,120003,120147,37899,0,35906,0,54112,0,50306,0,3434,0,6725,0,17242,0,18503,0,2689,0,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,4627,0,4574,0
15,013,Hamburg-Altona,170351,137562,1390,1129,136172,136433,54415,0,47177,0,55168,0,48583,0,3904,0,12179,0,18290,0,20589,0,0,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,4395,0,4039,0
16,014,Hamburg-Eimsbüttel,180307,146598,1067,970,145531,145628,52934,0,48750,0,59471,0,54527,0,5246,0,11146,0,21198,0,23047,0,2399,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,4283,0,4258,0
17,015,Hamburg-Nord,203915,170574,1195,1059,169379,169515,69294,0,61904,0,58142,0,60325,0,5645,0,15851,0,31547,0,24126,0,1742,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,0,4012,0
18,016,Hamburg-Wandsbek,193764,156887,1270,1131,155617,155756,61705,0,57583,0,67004,0,63726,0,4699,0,10895,0,15050,0,15357,0,1802,0,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,5357,0,5609,0
19,017,Hamburg-Bergedorf,187362,145112,1353,1241,143759,143871,55018,0,52212,0,65364,0,62750,0,3843,0,8395,0,11905,0,12375,0,1689,0,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,0,5827,0
20,018,Hamburg-Harburg,144193,112502,1340,1052,111162,111450,42809,0,39866,0,54267,0,49640,0,2716,0,5928,0,8223,0,9574,0,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,0,4540,0
21,902,Hamburg,1241912,990362,8739,7562,981623,982800,374074,0,343398,0,413528,0,389857,0,29487,0,71119,0,123455,0,123571,0,10321,0,21996,0,0,0,0,0,0,0,0,0,0,0,0,0,30758,0,32859,0
23,019,Aurich - Emden,178189,141939,2671,1726,139268,140213,44462,0,41008,0,79580,0,78569,0,3638,0,8470,0,10084,0,8263,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,2698,0
24,020,Unterems,206610,164504,2048,1571,162456,162933,92184,0,78760,0,59863,0,63296,0,2175,0,9987,0,6315,0,7055,0,964,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,2899,0
25,021,Friesland - Wilhelmshaven,155643,123230,1475,1098,121755,122132,49864,0,45497,0,58321,0,56850,0,3184,0,8629,0,7166,0,7087,0,856,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,0,2975,0
26,022,Oldenburg - Ammerland,229947,183210,1833,1418,181377,181792,68188,0,60812,0,84313,0,78676,0,10111,0,18312,0,14467,0,18110,0,2172,0,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,0,3445,0
27,023,Delmenhorst - Wesermarsch - Oldenburg-Land,215771,171805,2187,1334,169618,170471,65189,0,60696,0,81941,0,77845,0,8377,0,15142,0,10371,0,11060,0,1486,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,0,4014,0
28,024,Cuxhaven,154262,125200,1256,925,123944,124275,55407,0,49952,0,56991,0,54231,0,3128,0,8795,0,6589,0,7365,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,0,2927,0
29,025,Stade - Rotenburg I,201540,163678,1501,1236,162177,162442,77765,0,69125,0,66988,0,62980,0,6679,0,13925,0,8424,0,11684,0,0,0,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,2321,0,3252,0
30,026,Mittelems,206314,170834,1737,1158,169097,169676,96320,0,88906,0,59239,0,56347,0,4774,0,13317,0,7647,0,7933,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,2413,0
31,027,Cloppenburg - Vechta,179835,145528,2244,1306,143284,144222,97007,0,92057,0,38782,0,32903,0,5158,0,10607,0,0,0,6249,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,0,1883,0
32,028,Diepholz,155958,123940,1268,927,122672,123013,54384,0,47287,0,49425,0,48709,0,7170,0,13965,0,9592,0,8935,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,2941,0
33,029,Verden - Osterholz,177219,145756,1617,1091,144139,144665,57559,0,52901,0,68622,0,60860,0,4467,0,11950,0,11358,0,13694,0,1354,0,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,3521,0
34,030,Soltau-Fallingbostel - Rotenburg II,154116,123934,1157,1019,122777,122915,60873,0,55994,0,47511,0,44819,0,3636,0,9129,0,7312,0,8390,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,3445,0,3544,0
35,031,Lüneburg - Lüchow-Dannenberg,159324,128369,1261,889,127108,127480,56627,0,52823,0,52445,0,47081,0,4437,0,9790,0,10104,0,12483,0,1669,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,0,3240,0
36,032,Osnabrück-Land,176722,147066,1642,1078,145424,145988,73927,0,66745,0,57511,0,54240,0,4216,0,12479,0,8746,0,9042,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,2634,0
37,033,Stadt Osnabrück,193357,160629,1578,1113,159051,159516,74446,0,67904,0,66783,0,61193,0,5212,0,12584,0,10855,0,13304,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,0,2875,0
38,034,Nienburg - Schaumburg,217353,175531,1871,1532,173660,173999,76131,0,70435,0,81809,0,75323,0,4636,0,11823,0,8064,0,10647,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,3020,0,4561,0
39,035,Harburg,164634,139789,1187,802,138602,138987,66807,0,60844,0,50865,0,46887,0,6177,0,13461,0,11645,0,12343,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,0,4034,0
40,036,Stadt Hannover I,191197,155021,1435,1363,153586,153658,61061,0,55298,0,68084,0,62796,0,5255,0,12558,0,12322,0,15499,0,1663,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,5201,0,5097,0
41,037,Stadt Hannover II,197610,160797,1348,1308,159449,159489,62842,0,55435,0,71929,0,62685,0,4621,0,13053,0,13042,0,20030,0,2314,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,4701,0,4749,0
42,038,Hannover-Land I,237315,198275,1837,1560,196438,196715,91270,0,81186,0,85602,0,78287,0,5318,0,17099,0,8713,0,12563,0,1161,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,4374,0,5870,0
43,039,Celle - Uelzen,211579,172007,1614,1342,170393,170665,84304,0,78796,0,69270,0,61365,0,4773,0,13684,0,7646,0,10318,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,5177,0
44,040,Gifhorn - Peine,213701,177763,1740,1604,176023,176159,80486,0,74067,0,77903,0,74183,0,4751,0,11590,0,8645,0,10260,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,0,4822,0
45,041,Hameln-Pyrmont - Holzminden,191534,158507,1869,1401,156638,157106,63651,0,60087,0,75937,0,70811,0,5555,0,11692,0,8393,0,9306,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,0,4097,0
46,042,Hannover-Land II,211743,180118,1839,1628,178279,178490,79841,0,71438,0,78591,0,74010,0,5423,0,14358,0,9533,0,12012,0,1125,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,3766,0,5018,0
47,043,Hildesheim,224843,188957,1721,1573,187236,187384,74112,0,74860,0,93663,0,83590,0,4716,0,11158,0,9627,0,11337,0,1184,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,3934,0,4874,0
48,044,Salzgitter - Wolfenbüttel,181475,149959,1578,1261,148381,148698,62090,0,61753,0,73984,0,66057,0,3466,0,8216,0,5748,0,7737,0,885,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,0,3640,0
49,045,Braunschweig,201833,164334,1620,1193,162714,163141,70026,0,64895,0,72608,0,64614,0,4694,0,12474,0,9924,0,14648,0,1571,0,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,3891,0,4082,0
50,046,Helmstedt - Wolfsburg,175412,143732,1703,1255,142029,142477,67703,0,64104,0,60857,0,58656,0,4089,0,8150,0,6575,0,6997,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,2805,0,3483,0
51,047,Goslar,150158,122677,1384,1002,121293,121675,55345,0,52270,0,53000,0,49541,0,4601,0,9236,0,6415,0,6213,0,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,0,3154,0
52,048,Northeim - Osterode,168841,140728,1663,1335,139065,139393,57025,0,53633,0,68490,0,64932,0,4635,0,9411,0,6120,0,7359,0,792,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,3122,0
53,049,Göttingen,202552,168881,1655,1342,167226,167539,78503,0,62096,0,68079,0,65985,0,3326,0,13136,0,12936,0,20164,0,1692,0,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,2690,0,3284,0
54,903,Niedersachsen,5886587,4816698,51539,39390,4765159,4777308,2155399,0,1971664,0,2078986,0,1938321,0,152398,0,368180,0,274378,0,338087,0,20888,0,46731,0,0,0,0,0,0,0,0,0,0,0,0,0,83110,0,114325,0
56,050,Bremen-Ost,199773,162168,2155,2289,160013,159879,56770,0,50670,0,69007,0,63720,0,6184,0,14703,0,19605,0,21485,0,3371,0,4801,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,0,4500,0
57,051,Bremen-West,135932,104159,1786,1629,102373,102530,29005,0,26981,0,52601,0,50091,0,3305,0,5730,0,10990,0,12088,0,2706,0,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,3766,0,3986,0
58,052,Bremerhaven - Bremen-Nord,174322,134282,2185,2442,132097,131840,43931,0,41412,0,66303,0,65500,0,5600,0,7976,0,9861,0,10081,0,1773,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,4629,0,4582,0
59,904,Bremen,510027,400609,6126,6360,394483,394249,129706,0,119063,0,187911,0,179311,0,15089,0,28409,0,40456,0,43654,0,7850,0,10744,0,0,0,0,0,0,0,0,0,0,0,0,0,13471,0,13068,0
61,053,Aachen,171634,141877,2890,1939,138987,139938,64231,0,56534,0,58930,0,48404,0,4148,0,12954,0,9239,0,16686,0,0,0,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,3251,0
62,054,Kreis Aachen,221483,186270,4743,4680,181527,181590,80931,0,74442,0,83437,0,79719,0,4172,0,10416,0,9738,0,10698,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,0,5097,0
63,055,Heinsberg,169767,142412,4787,4265,137625,138147,73486,0,68046,0,49394,0,48956,0,3876,0,9186,0,8561,0,7929,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,3265,0
64,056,Düren,188853,158145,4723,3612,153422,154533,70897,0,68750,0,66986,0,62393,0,5439,0,9784,0,8853,0,8918,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,3734,0
65,057,Erftkreis I,228301,191041,5848,3365,185193,187676,71737,0,69730,0,94801,0,84663,0,5478,0,14068,0,10055,0,13002,0,898,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,4871,0
66,058,Euskirchen - Erftkreis II,226723,189725,5906,4024,183819,185701,88316,0,80979,0,71735,0,69381,0,9373,0,16415,0,10619,0,12472,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,0,5247,0
67,059,Köln I,158633,126249,2212,1744,124037,124505,41303,0,37437,0,55842,0,50538,0,5581,0,10370,0,16646,0,19368,0,1708,0,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,2957,0,3936,0
68,060,Köln II,161237,132984,1802,1534,131182,131450,56637,0,47218,0,52846,0,45337,0,6123,0,17242,0,12176,0,16712,0,1145,0,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,3103,0
69,061,Köln III,185922,144146,3184,2232,140962,141914,49111,0,44991,0,67754,0,63623,0,4190,0,9863,0,14504,0,16064,0,1653,0,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,4880,0
70,062,Köln IV,166691,128359,2845,1966,125514,126393,44020,0,39454,0,63495,0,60014,0,3842,0,9164,0,9525,0,11585,0,1227,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,3405,0,4306,0
71,063,Bonn,218877,184601,3078,3078,181523,181523,81408,0,70740,0,67614,0,58360,0,8544,0,21366,0,15495,0,22710,0,1570,0,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,0,5451,0
72,064,Rhein-Sieg-Kreis I,202774,170094,4105,3000,165989,167094,76055,0,69970,0,67795,0,62963,0,6558,0,15027,0,12070,0,12870,0,0,0,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,3511,0,4736,0
73,065,Rhein-Sieg-Kreis II,190048,163220,4153,2986,159067,160234,79208,0,72415,0,59945,0,50157,0,6694,0,18075,0,9778,0,13669,0,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,0,4567,0
74,066,Oberbergischer Kreis,201690,167513,4421,3287,163092,164226,79654,0,71981,0,64849,0,62753,0,5916,0,13242,0,9343,0,10670,0,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,0,4445,0
75,067,Rheinisch-Bergischer Kreis I,169154,144156,2887,1816,141269,142340,68749,0,59928,0,51306,0,48391,0,7306,0,16391,0,10585,0,12233,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,3323,0,4188,0
76,068,Leverkusen - Rheinisch-Bergischer Kreis II,152073,125033,2490,1683,122543,123350,50703,0,46103,0,53843,0,51661,0,4845,0,10731,0,9391,0,9641,0,734,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,3027,0,4111,0
77,069,Wuppertal I,143945,116030,1784,1900,114246,114130,42122,0,38932,0,51986,0,47423,0,7530,0,10948,0,7826,0,11054,0,1208,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,0,3926,0
78,070,Wuppertal II,133021,105502,2008,2027,103494,103475,38526,0,35009,0,50405,0,46032,0,3723,0,8402,0,6596,0,8357,0,855,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,3389,0,4284,0
79,071,Solingen - Remscheid,206321,164796,3004,2764,161792,162032,69149,0,58232,0,72253,0,67121,0,6979,0,17860,0,8070,0,10968,0,1302,0,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,4039,0,5714,0
80,072,Mettmann I,202411,168087,3234,2631,164853,165456,75488,0,65072,0,68387,0,63855,0,6162,0,16786,0,11368,0,13092,0,1179,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,0,4995,0
81,073,Mettmann II,171510,141922,2748,2270,139174,139652,66687,0,53476,0,57495,0,57145,0,4209,0,14018,0,7898,0,9492,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,4064,0
82,074,Düsseldorf I,221261,177923,2453,2549,175470,175374,77059,0,65722,0,71004,0,64754,0,8626,0,19970,0,14185,0,17332,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,4596,0,5096,0
83,075,Düsseldorf II,201655,158749,2633,2809,156116,155940,59315,0,54038,0,73065,0,67413,0,5119,0,11764,0,12752,0,14934,0,1710,0,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,0,5282,0
84,076,Neuss I,151198,123295,2115,2161,121180,121134,59968,0,53077,0,47528,0,45349,0,3500,0,9997,0,6114,0,7715,0,725,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,0,3950,0
85,077,Neuss II,165362,139452,2411,2305,137041,137147,68201,0,61067,0,53674,0,48810,0,4997,0,14043,0,8055,0,8921,0,887,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,3268,0
86,078,Mönchengladbach,199897,151832,3176,2671,148656,149161,66984,0,62026,0,60443,0,57788,0,8133,0,13304,0,9820,0,10699,0,1017,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,0,4067,0
87,079,Krefeld,173638,136068,2986,2478,133082,133590,64756,0,53677,0,51565,0,52576,0,3223,0,11750,0,9549,0,10237,0,793,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,3196,0,4088,0
88,080,Viersen,209870,170863,3073,3221,167790,167642,83233,0,74219,0,63822,0,61314,0,6777,0,15695,0,10448,0,11012,0,864,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,0,4225,0
89,081,Kleve,203993,168430,4866,4150,163564,164280,83264,0,78503,0,62749,0,60091,0,6638,0,12266,0,8744,0,9128,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,0,3426,0
90,082,Wesel I,176646,145912,2623,2467,143289,143445,53188,0,49205,0,75222,0,69204,0,4279,0,10781,0,7641,0,9737,0,784,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,3412,0
91,083,Wesel II,161886,133718,2741,2272,130977,131446,46463,0,42763,0,67904,0,66737,0,4762,0,8400,0,8189,0,8832,0,784,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,3725,0
92,084,Duisburg I,200259,161910,3052,2904,158858,159006,49159,0,45461,0,90319,0,86857,0,3256,0,8308,0,10217,0,11181,0,1581,0,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,4326,0,5013,0
93,085,Duisburg II,179545,135592,3016,2975,132576,132617,36079,0,33813,0,83011,0,80893,0,2039,0,4794,0,6690,0,6747,0,1213,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,0,4819,0
94,086,Oberhausen,168207,133457,3633,1920,129824,131537,37956,0,36722,0,77048,0,76150,0,3212,0,6119,0,7414,0,7377,0,992,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,0,3758,0
95,087,Mülheim,136968,113925,2674,2043,111251,111882,40938,0,35098,0,55399,0,55512,0,3714,0,9180,0,9754,0,8073,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,2882,0
96,088,Essen I,153678,120767,2110,2165,118657,118602,38024,0,34939,0,66621,0,63625,0,2551,0,6626,0,7733,0,8579,0,1033,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,3372,0
97,089,Essen II,139193,104409,1977,2054,102432,102355,29231,0,27059,0,62312,0,60717,0,1779,0,4319,0,5417,0,5593,0,837,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,2856,0,3405,0
98,090,Essen III,186377,152057,2210,2015,149847,150042,62620,0,53564,0,67260,0,63530,0,4726,0,14632,0,11321,0,12739,0,1075,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,3620,0
99,091,Recklinghausen I,180073,146023,2541,2753,143482,143270,49494,0,45947,0,78686,0,76432,0,3177,0,7256,0,8316,0,8562,0,935,0,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,0,3804,0
100,092,Recklinghausen II- Borken I,220565,181304,3324,3459,177980,177845,71856,0,65287,0,86822,0,86407,0,4003,0,10024,0,10197,0,10043,0,1105,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,3997,0,4792,0
101,093,Gelsenkirchen I,130095,99246,2622,2395,96624,96851,27641,0,25725,0,57337,0,56483,0,1568,0,3880,0,5988,0,5324,0,917,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,0,4228,0
102,094,Gelsenkirchen II - Recklinghausen III,134037,107733,2360,2285,105373,105448,32601,0,30514,0,61073,0,59809,0,1956,0,4689,0,6086,0,5777,0,718,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,0,3724,0
103,095,Bottrop - Recklinghausen IV,149355,123039,2094,2314,120945,120725,39269,0,36375,0,69379,0,68274,0,2488,0,5467,0,6150,0,5968,0,1220,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,3349,0
104,096,Borken II,226209,188031,4359,4513,183672,183518,102036,0,94804,0,64164,0,61820,0,4920,0,12639,0,9982,0,10394,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,2985,0
105,097,Coesfeld - Steinfurt I,223382,190308,3977,3476,186331,186832,98291,0,90450,0,65502,0,62323,0,6414,0,15412,0,13551,0,14243,0,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,0,3325,0
106,098,Steinfurt II,226516,188488,4473,4652,184015,183836,82128,0,74295,0,82967,0,77940,0,5716,0,14062,0,11296,0,13317,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,3163,0
107,099,Münster,204928,174411,2322,1874,172089,172537,75687,0,65431,0,66332,0,57906,0,6116,0,18725,0,20209,0,25118,0,1224,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,0,3011,0
108,100,Warendorf,196791,166147,4679,3667,161468,162480,80731,0,73470,0,59922,0,60033,0,8009,0,14121,0,9468,0,10493,0,733,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,0,3340,0
109,101,Gütersloh,235637,193969,4577,3881,189392,190088,91211,0,84387,0,74995,0,68463,0,6719,0,16357,0,12450,0,15243,0,971,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,0,4207,0
110,102,Bielefeld,238615,197561,4644,3751,192917,193810,78168,0,69796,0,90359,0,81150,0,5899,0,14386,0,16567,0,20463,0,0,0,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,0,4854,0
111,103,Herford,189745,157131,7818,3230,149313,153901,63021,0,58016,0,72161,0,70404,0,5254,0,10654,0,8877,0,9676,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,0
112,104,Minden-Lübbecke,239848,195385,7801,4435,187584,190950,74020,0,71080,0,91437,0,85390,0,8030,0,15082,0,11048,0,13144,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,0,4923,0
113,105,Lippe I,172430,143624,5710,2839,137914,140785,57651,0,53534,0,64362,0,61694,0,5270,0,10696,0,9516,0,9962,0,1115,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687,0
114,106,Höxter - Lippe II,214004,179123,6076,4251,173047,174872,87084,0,80912,0,67226,0,64075,0,5331,0,12533,0,11294,0,11726,0,1088,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,4426,0
115,107,Paderborn,196227,160649,3990,3309,156659,157340,89203,0,83740,0,47153,0,46295,0,4995,0,11359,0,11537,0,10831,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,3771,0,4060,0
116,108,Hagen,156899,124226,2323,2233,121903,121993,43899,0,41563,0,63147,0,59338,0,3774,0,8140,0,6362,0,7295,0,897,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,0,4520,0
117,109,Ennepe-Ruhr-Kreis I,188108,158466,3566,2405,154900,156061,55364,0,50026,0,80684,0,77514,0,5204,0,11873,0,10414,0,10806,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,0,4465,0
118,110,Bochum I,190333,154727,4713,2040,150014,152687,47761,0,43832,0,83550,0,84092,0,2479,0,7275,0,10884,0,10919,0,1550,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,3790,0,4541,0
119,111,Bochum II - Ennepe-Ruhr-Kreis II,193622,159853,5025,2307,154828,157546,46647,0,43016,0,87587,0,87334,0,3312,0,8452,0,13580,0,12381,0,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,0,4475,0
