,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
15,19.0,Hamburg-Altona,182776,135857,1454,1393,134403,134464,43609,34197,39581,0,46918,47298,40009,33225,2627,10655,7353,17246,18380,18888,22167,25459,13759,13206,14525,16340,3094,0,4321,0,0,0,0,0,0,0,0,0,6016,2755,6508,5832
16,20.0,Hamburg-Eimsbüttel,189772,143084,1646,1444,141438,141640,47112,37644,43989,0,53105,33272,44492,37645,3264,11712,7308,18823,18399,36381,22074,25703,9728,12484,12137,14653,4034,0,5197,0,0,0,0,0,0,0,0,0,5796,2259,6443,5892
17,21.0,Hamburg-Nord,211824,163950,1666,1512,162284,162438,64459,50174,59244,0,56421,53469,49039,40909,3921,12766,10242,25269,19343,21268,20357,26306,7626,10805,10615,13429,5708,0,6721,0,0,0,0,0,0,0,0,0,4806,1010,6220,5568
18,22.0,Hamburg-Wandsbek,218797,147153,1960,1795,145193,145358,54002,44770,50641,0,58029,51460,50339,42705,2783,11408,6556,20181,9320,13914,12667,17518,9594,14021,11078,16205,6026,0,7093,0,0,0,0,0,0,0,0,0,5439,3162,6984,6984
19,23.0,Hamburg-Bergedorf - Harburg,221887,142704,2089,1988,140615,140716,50044,41423,47525,0,56867,54965,49302,42554,2234,10727,4952,16709,9088,11728,12916,16484,10595,14430,11817,16358,5448,0,6624,0,0,0,0,0,0,0,0,0,6339,2611,7580,7600
20,902.0,Hamburg,1281918,901213,11260,10384,889953,890829,305979,246667,285927,0,336337,296589,288902,242942,17707,69968,42869,117143,94473,128440,112826,138454,66995,86119,78296,99096,29835,0,37142,0,0,0,0,0,0,0,0,0,38627,14138,44867,42036
21,24.0,Aurich - Emden,190987,134256,2217,1724,132039,132532,42737,32155,43026,0,66348,57876,58080,50682,2085,9314,4323,13619,12627,14451,11028,13641,6373,13213,6588,14978,0,0,4136,0,0,0,0,0,0,0,0,0,1869,1886,5351,5689
22,25.0,Unterems,232784,166959,2096,1645,164863,165314,90236,63545,80616,0,51409,47481,51079,44913,4288,15470,6537,20731,8441,11981,9506,12222,6426,12062,6771,14219,0,0,4870,0,0,0,0,0,0,0,0,0,4063,1862,5935,6887
23,26.0,Friesland - Wilhelmshaven - Wittmund,190034,134162,2369,1760,131793,132402,52275,38728,50796,0,58178,51851,48011,40610,3024,12283,5670,19204,7362,9794,9731,12009,6736,12055,6814,13572,0,0,5479,0,0,0,0,0,0,0,0,0,4218,1911,5901,6673
24,27.0,Oldenburg - Ammerland,220409,163543,1748,1402,161795,162141,59525,44090,57067,0,60547,49020,52856,42551,3966,13840,8210,22917,18552,21651,20170,24171,8794,14080,10523,15244,5502,0,6833,0,0,0,0,0,0,0,0,0,4909,2255,6482,7884
25,28.0,Delmenhorst - Wesermarsch - Oldenburg-Land,227719,162698,2059,1911,160639,160787,63832,49810,62620,0,63256,55374,54848,45895,5263,16163,8035,23109,9784,14446,13059,16731,7273,13751,8814,15906,5292,0,6359,0,0,0,0,0,0,0,0,0,5939,3607,7052,8312
26,29.0,Cuxhaven - Stade II,187640,137151,1490,1184,135661,135967,63431,46707,59699,0,49395,50481,45534,40643,1872,10426,4924,17146,8326,8379,9592,11885,4904,10307,6241,11920,4034,0,4753,0,0,0,0,0,0,0,0,0,3699,2675,5224,5948
27,30.0,Stade I - Rotenburg II,194958,145131,1161,947,143970,144184,68545,51303,64472,0,49111,46851,44598,37784,2505,9946,6023,20056,9099,9409,11209,14253,4878,9096,6021,10541,5632,0,6531,0,0,0,0,0,0,0,0,0,4200,3087,5330,6753
28,31.0,Mittelems,228051,170444,1571,1206,168873,169238,99705,79052,94923,0,48903,43503,44069,39085,2673,13278,7032,23749,8393,9819,9160,11357,4543,8195,5107,9169,3777,0,4331,0,0,0,0,0,0,0,0,0,879,1130,4616,5116
29,32.0,Cloppenburg - Vechta,216300,153769,1416,1205,152353,152564,101015,80355,96401,0,32422,28053,30168,24358,2812,12700,7073,23001,5702,6575,6488,7827,3821,6927,4259,7518,3238,0,3576,0,0,0,0,0,0,0,0,0,3343,1286,4599,4451
30,33.0,Diepholz - Nienburg I,193097,142350,1496,1215,140854,141135,66862,47565,61404,0,47067,48313,44431,38955,2797,15928,6929,22067,10651,11917,11556,13999,4933,9775,6359,11701,3571,0,4840,0,0,0,0,0,0,0,0,0,4973,1660,5616,6236
31,34.0,Osterholz - Verden,193643,144923,1502,1708,143421,143215,63174,45908,57243,0,53660,52397,47413,41979,1359,10787,5235,17889,9729,12318,13708,17053,7195,12242,8008,13830,4499,0,5487,0,0,0,0,0,0,0,0,0,3805,2417,6121,6887
32,35.0,Rotenburg I - Heidekreis,167867,122823,1317,994,121506,121829,54448,42324,53163,0,49301,42395,38018,33279,2097,9895,4930,16930,6026,9101,10332,12155,4758,8366,5572,9759,0,0,4586,0,0,0,0,0,0,0,0,0,4876,2138,5228,6168
33,36.0,Harburg,194856,152819,1416,1219,151403,151600,68458,50104,64905,0,47908,45002,42915,36139,5110,15812,7382,24967,10754,13772,14078,18002,5472,9611,6641,10825,8704,0,9069,0,0,0,0,0,0,0,0,0,4997,3088,6610,7329
34,37.0,Lüchow-Dannenberg - Lüneburg,179069,133574,1375,1158,132199,132416,52644,37291,48756,0,44491,40411,38415,32321,2112,11242,5281,16323,15918,19645,18892,23543,7784,11935,9202,13166,4925,0,5852,0,0,0,0,0,0,0,0,0,4325,3309,6018,7456
35,38.0,Osnabrück-Land,197532,144853,1390,1120,143463,143733,76179,55599,68972,0,46365,46028,42214,37936,2546,12940,6599,21117,8330,10393,11046,13227,5162,9006,5783,10211,0,0,4060,0,0,0,0,0,0,0,0,0,4881,1382,5059,5187
36,39.0,Stadt Osnabrück,194231,142840,1919,1641,140921,141199,64416,48398,60754,0,49059,46979,43099,38000,3934,14823,5874,19941,12568,14282,15390,18463,5840,9918,7188,11878,0,0,3765,0,0,0,0,0,0,0,0,0,5104,1603,5129,5661
37,40.0,Nienburg II - Schaumburg,195948,141773,1464,1156,140309,140617,58349,45750,56279,0,62641,58649,51043,46797,1950,8712,4993,17698,8173,10217,11370,13815,4649,8797,6006,10847,0,0,5514,0,0,0,0,0,0,0,0,0,4547,2603,5412,7115
38,41.0,Stadt Hannover I,181122,129867,1888,1868,127979,127999,46650,34448,42910,0,55711,50592,45441,40497,1889,9699,6043,16680,9876,13364,15718,19019,6435,10624,7993,12111,4051,0,4654,0,0,0,0,0,0,0,0,0,3367,2913,5240,7233
39,42.0,Stadt Hannover II,193157,141215,1871,1925,139344,139290,47180,33872,41684,0,59686,55068,48292,41482,2050,8657,5983,16098,14229,15797,21559,24705,8657,12886,11129,14786,3802,0,4749,0,0,0,0,0,0,0,0,0,3740,1990,5894,8252
40,43.0,Hannover-Land I,232941,176671,1658,1530,175013,175141,77509,58219,72286,0,67440,67178,57922,53236,4504,14560,8725,24492,8735,11642,14308,16993,6220,11173,7931,12601,5393,0,7038,0,0,0,0,0,0,0,0,0,5212,2642,6931,8452
41,44.0,Celle - Uelzen,215285,157058,1562,1361,155496,155697,75369,55393,68568,0,53237,50107,46931,42402,2091,11351,6478,22295,9563,10801,12071,14770,5655,10130,7085,11765,6591,0,7722,0,0,0,0,0,0,0,0,0,2990,4185,6842,8811
42,45.0,Gifhorn - Peine,217256,161941,1788,1473,160153,160468,67368,53085,64451,0,69259,64365,57875,52292,2266,10073,5648,17875,7666,9476,11855,14217,6810,11663,7575,13314,0,0,5786,0,0,0,0,0,0,0,0,0,6784,4601,7278,8412
43,46.0,Hameln-Pyrmont - Holzminden,191980,137839,2075,1943,135764,135896,53726,41166,50937,0,57484,55842,49411,47115,2496,10401,5985,19736,8202,10849,11428,13322,6308,11820,7201,12911,4971,0,5550,0,0,0,0,0,0,0,0,0,2577,2283,5384,6987
44,47.0,Hannover-Land II,240409,182963,2067,1672,180896,181291,75761,57144,69644,0,78433,73215,65169,59493,2567,12982,7228,22004,9422,12533,16212,18936,7350,11976,8669,13908,0,0,6958,0,0,0,0,0,0,0,0,0,7363,4777,7411,9824
45,48.0,Hildesheim,219571,164796,2451,1799,162345,162997,68653,52747,63041,0,66986,64555,59319,54487,2489,10231,5589,18752,13771,14856,14587,17360,7909,11402,8120,13429,0,0,5601,0,0,0,0,0,0,0,0,0,2537,3899,6740,8943
46,49.0,Salzgitter - Wolfenbüttel,208990,152599,2208,2618,150391,149981,55720,47719,53593,0,70080,69631,58881,53144,1582,9436,5142,16479,6630,9032,11013,13744,6524,12538,8461,15569,4548,0,5938,0,0,0,0,0,0,0,0,0,5307,3954,6953,8756
47,50.0,Braunschweig,193799,143752,1649,1467,142103,142285,49710,40135,48419,0,61952,53572,47741,39774,3243,7507,6214,15845,10117,12012,17614,19831,7119,10801,9527,13763,3894,0,5092,0,0,0,0,0,0,0,0,0,6068,6736,7678,9065
48,51.0,Helmstedt - Wolfsburg,187425,133269,1927,1494,131342,131775,58760,45319,54188,0,50826,46064,45837,42391,1839,8480,4796,14114,6666,10692,9004,11801,5731,10216,6440,11309,0,0,4892,0,0,0,0,0,0,0,0,0,7520,5186,6618,8537
49,52.0,Goslar - Northeim - Osterode,208311,149429,2599,2165,146830,147264,61723,46256,55775,0,62209,60107,55985,50912,2249,12719,6099,21481,7833,9624,10141,12983,6805,14083,7475,14988,0,0,5733,0,0,0,0,0,0,0,0,0,6011,2599,6056,7554
50,53.0,Göttingen,222102,165814,1974,1511,163840,164303,62558,47343,59000,0,66192,60483,54410,48788,2633,10765,6667,22086,16740,21360,20076,23708,8581,12493,10432,14635,0,0,6121,0,0,0,0,0,0,0,0,0,7136,2684,7597,8047
51,903.0,Niedersachsen,6117473,4491281,53723,46021,4437558,4445260,1946518,1471530,1825592,0,1699556,1581443,1470005,1297940,82291,350420,185647,588401,299885,370188,391901,475742,189645,331141,223935,380373,82424,0,165875,0,0,0,0,0,0,0,0,0,137239,86348,182305,218625
52,54.0,Bremen I,256547,184512,2128,1816,182384,182696,55198,46284,55254,0,69161,62588,60502,52387,4171,13587,7168,21021,25342,31564,25448,32556,15186,21226,18502,24883,5336,0,6263,0,0,0,0,0,0,0,0,0,7990,3412,9559,8959
53,55.0,Bremen II - Bremerhaven,227276,148510,2083,1794,146427,146716,42067,34680,41205,0,64276,58879,56702,50032,2189,10850,4036,14947,12325,16985,14566,19727,13335,21647,14782,23486,5428,0,6044,0,0,0,0,0,0,0,0,0,6807,4600,9381,9649
54,904.0,Bremen,483823,333022,4211,3610,328811,329412,97265,80964,96459,0,133437,121467,117204,102419,6360,24437,11204,35968,37667,48549,40014,52283,28521,42873,33284,48369,10764,0,12307,0,0,0,0,0,0,0,0,0,14797,8012,18940,18608
55,87.0,Aachen I,179933,134447,1476,1213,132971,133234,54175,41146,48728,0,46907,38523,36432,28937,2883,11554,8401,19464,11931,17241,17485,20765,8225,9520,10212,10911,2961,0,4149,0,0,0,0,0,0,0,0,0,5889,1088,7827,7794
56,88.0,Aachen II,228375,164576,3027,2308,161549,162268,73621,53062,66328,0,57635,54205,52897,45981,3827,13275,7948,23518,9096,11056,10220,12491,9418,13502,10538,14926,0,0,5337,0,0,0,0,0,0,0,0,0,7952,2501,9000,8542
57,89.0,Heinsberg,188266,134521,2205,1882,132316,132639,70649,53888,65417,0,37444,31111,34895,27877,2921,12342,6543,21315,7511,8933,7336,9307,5720,9859,6915,10638,3043,0,4652,0,0,0,0,0,0,0,0,0,5028,1964,6881,6813
58,90.0,Düren,199550,145541,2765,2070,142776,143471,71903,53597,63532,0,48849,43655,42549,36209,2722,10745,7102,21383,6951,8956,8729,11102,7288,10079,8120,11924,0,0,5732,0,0,0,0,0,0,0,0,0,5063,2514,7707,7864
59,91.0,Rhein-Erft-Kreis I,247721,182970,6195,4235,176775,178735,83598,60798,75521,0,63676,63487,55089,49072,5390,18620,10235,29495,9822,11195,12264,16136,7820,11215,9266,13214,0,0,6660,0,0,0,0,0,0,0,0,0,6469,3078,9700,9063
60,92.0,Euskirchen - Rhein-Erft-Kreis II,245268,178218,3940,2747,174278,175471,88759,63653,79055,0,53703,50035,46982,40709,6101,20620,11611,32011,10066,12239,12544,15126,8166,11679,9075,13139,0,0,7183,0,0,0,0,0,0,0,0,0,7483,2785,9021,8855
61,93.0,Köln I,191277,132837,1445,1235,131392,131602,48232,34195,43863,0,48632,43837,40759,33774,3243,10902,7235,18981,13513,15557,16056,20019,8583,10614,10709,12092,3885,0,5367,0,0,0,0,0,0,0,0,0,5304,2289,7613,6772
62,94.0,Köln II,233118,184162,1478,1143,182684,183019,73011,48545,64909,0,59975,55471,48190,37665,4762,18455,14871,32663,26426,26614,28642,34040,9521,9550,12689,12138,3839,0,5955,0,0,0,0,0,0,0,0,0,5150,1412,7763,6505
63,95.0,Köln III,201922,141714,1765,1368,139949,140346,45999,33367,42902,0,55021,47625,44240,37019,3158,11187,6339,17225,18046,22550,20905,24797,10883,11390,12960,13540,0,0,4513,0,0,0,0,0,0,0,0,0,6842,1788,8487,7008
64,96.0,Bonn,226487,175014,2143,1775,172871,173239,64778,51654,62844,0,65955,55251,44909,37387,10416,31606,14418,31483,14797,16856,23686,26573,7523,8381,10988,11624,4382,0,7389,0,0,0,0,0,0,0,0,0,5020,1908,9005,7198
65,97.0,Rhein-Sieg-Kreis I,234377,172653,2251,1906,170402,170747,84556,58516,74187,0,50271,42568,46065,37986,4172,18727,10796,31488,10895,15389,14000,17359,7946,10523,9496,11650,5519,0,7514,0,0,0,0,0,0,0,0,0,7043,3665,8689,8179
66,98.0,Rhein-Sieg-Kreis II,213791,164635,2190,1725,162445,162910,85058,59487,73860,0,44098,39489,39571,33235,5058,16012,13468,34858,11732,14046,14122,16898,5445,7430,7433,8800,5058,0,7362,0,0,0,0,0,0,0,0,0,5996,2412,7094,6753
67,99.0,Oberbergischer Kreis,209414,150899,1983,1953,148916,148946,77800,56807,67437,0,44773,41165,40185,35604,3226,12990,8446,25007,7675,10066,10347,12826,6373,9599,8055,11070,4455,0,7487,0,0,0,0,0,0,0,0,0,4614,2641,6989,7122
68,100.0,Rheinisch-Bergischer Kreis,216414,169131,1527,1411,167604,167720,98017,58572,73278,0,41894,43992,43721,38415,2937,14198,11676,31480,11472,13745,15113,18582,6884,8561,8473,10832,4713,0,7945,0,0,0,0,0,0,0,0,0,1687,2052,7514,7247
69,101.0,Leverkusen - Köln IV,214098,150030,2086,1590,147944,148440,58201,43188,52884,0,61172,53517,48511,40982,3447,11332,7212,20670,10589,13386,14283,18064,8554,11723,10615,13715,0,0,5807,0,0,0,0,0,0,0,0,0,5981,3216,9128,8236
70,102.0,Wuppertal I,213132,145925,2520,1987,143405,143938,52427,40972,47470,0,58407,51180,46638,39244,4314,11852,8198,19458,10198,13308,14318,18285,10992,15003,12499,16743,0,0,5989,0,0,0,0,0,0,0,0,0,7067,2624,8826,8472
71,103.0,Solingen - Remscheid - Wuppertal II,226117,160929,2357,1908,158572,159021,70269,51248,62029,0,52931,54910,48123,42869,4170,13940,9650,26079,11334,12956,12676,16357,9222,13418,10740,15057,5784,0,6853,0,0,0,0,0,0,0,0,0,4862,2446,8950,8788
72,104.0,Mettmann I,205564,154473,1800,1590,152673,152883,75628,52053,65696,0,52832,50319,43173,36767,2964,11674,9660,27081,7735,10611,11699,15404,5697,8412,7808,10411,4683,0,7764,0,0,0,0,0,0,0,0,0,3134,1690,7083,7386
73,105.0,Mettmann II,165493,123036,1657,1382,121379,121654,55307,40999,50254,0,45091,43173,37580,32740,2920,11332,7421,20574,5987,8447,8408,11350,5166,8418,6646,9839,3911,0,5730,0,0,0,0,0,0,0,0,0,2997,1503,5615,5927
74,106.0,Düsseldorf I,218889,165028,1635,1353,163393,163675,78206,52747,65978,0,47731,45125,43269,35625,5825,16472,14985,31626,13427,15894,15445,19967,8657,10266,10505,11962,5021,0,6891,0,0,0,0,0,0,0,0,0,4526,1508,6602,6459
75,107.0,Düsseldorf II,196250,139390,1983,1348,137407,138042,55990,40906,51050,0,48065,44295,41737,34873,3980,10758,7979,20625,10315,13137,13399,16897,12538,12948,10705,13244,0,0,5845,0,0,0,0,0,0,0,0,0,6519,1762,7327,6950
76,108.0,Neuss I,214614,154444,1878,1635,152566,152809,78712,55419,69480,0,46619,43614,42604,36812,3507,12763,9418,25944,7226,9935,9363,12133,5983,8709,7606,9755,4155,0,6276,0,0,0,0,0,0,0,0,0,6364,2168,8062,8184
77,109.0,Mönchengladbach,192676,127559,1953,1617,125606,125942,63843,43020,55030,0,36665,33852,35447,30018,2847,11573,7414,22148,7638,10162,7792,10876,7827,9233,8080,10241,4259,0,5255,0,0,0,0,0,0,0,0,0,2527,1812,6924,6443
78,110.0,Krefeld I - Neuss II,202204,150999,1858,1579,149141,149420,73201,53252,66802,0,46148,43087,40968,35551,5447,18168,10901,28625,8693,12043,10303,13867,6165,8641,7768,10016,3633,0,5753,0,0,0,0,0,0,0,0,0,5854,3458,6925,6947
79,111.0,Viersen,227631,167490,1886,1693,165604,165797,87764,61723,76747,0,47198,41691,44103,36743,3857,15755,10493,30071,8880,12633,11106,14433,7998,11102,8897,11935,4182,0,6806,0,0,0,0,0,0,0,0,0,5725,1836,7645,7803
80,112.0,Kleve,225823,161873,2383,1713,159490,160160,81216,66161,77833,0,52778,46290,43253,36810,5003,14620,9094,25249,9220,10148,9856,12355,0,8787,7322,9566,5316,0,6300,0,0,0,0,0,0,0,0,0,5957,0,6502,6598
81,113.0,Wesel I,207485,153981,1736,1512,152245,152469,66172,49564,59970,0,59709,57225,53249,48139,2781,10624,7224,19441,7489,9873,9780,12853,7527,11071,9091,12676,4510,0,5678,0,0,0,0,0,0,0,0,0,4057,3152,7477,7035
82,114.0,Krefeld II - Wesel II,182593,131185,1948,1489,129237,129696,51835,38812,47806,0,53578,50636,44856,40990,3245,11098,7237,18168,6888,9462,9485,12727,6994,10123,8546,11438,0,0,5085,0,0,0,0,0,0,0,0,0,6697,1695,6681,6054
83,115.0,Duisburg I,171223,121815,2161,1500,119654,120315,38477,31256,36109,0,55779,50231,47165,43400,1955,6956,4044,11768,6107,8933,8341,11123,8802,12481,9475,13717,0,0,6211,0,0,0,0,0,0,0,0,0,8534,2462,8970,7146
84,116.0,Duisburg II,166103,105682,2063,1550,103619,104132,30654,24190,27665,0,44759,47568,44727,40861,1680,5734,2891,8813,5371,6288,5376,7577,8920,11275,9160,13901,4299,0,5349,0,0,0,0,0,0,0,0,0,7936,3626,8964,7027
85,117.0,Oberhausen - Wesel III,208991,147679,2469,1912,145210,145767,46889,35712,43882,0,65442,65189,60222,57689,2415,9231,4802,15049,11396,14772,9604,13352,10627,14008,11732,16311,0,0,6145,0,0,0,0,0,0,0,0,0,8441,2925,9380,8192
86,118.0,Mülheim - Essen I,191475,140961,1796,1483,139165,139478,49487,37762,47247,0,58741,57547,53275,49498,3412,11852,6388,18416,8824,10801,9837,13253,7664,12143,8968,13226,5383,0,6404,0,0,0,0,0,0,0,0,0,5654,1940,7359,7096
87,119.0,Essen II,167962,108599,1614,1319,106985,107280,33243,25067,30540,0,51677,49023,44684,41637,1721,6967,3627,10947,5382,7352,7616,9495,7752,11065,8716,12431,0,0,4556,0,0,0,0,0,0,0,0,0,7210,3041,7541,7112
88,120.0,Essen III,195692,151040,1551,1268,149489,149772,59101,44455,54310,0,59008,57055,49626,45888,3007,11035,8581,20829,11576,13969,14550,17807,7341,10240,9855,12239,4015,0,5812,0,0,0,0,0,0,0,0,0,5441,2122,7038,6865
89,121.0,Recklinghausen I,172167,122346,1801,1419,120545,120927,41383,34732,40898,0,54504,52627,48070,43571,2426,9090,4100,13462,6178,7846,7716,9984,7410,12781,8244,14202,3921,0,5464,0,0,0,0,0,0,0,0,0,4723,2342,6435,6707
90,122.0,Recklinghausen II,191504,137426,2221,1702,135205,135724,49404,40418,47082,0,61748,58984,54378,51110,2122,10678,4813,15219,6733,8603,7860,10299,7529,13805,8501,14614,0,0,5494,0,0,0,0,0,0,0,0,0,7669,2460,7596,7273
91,123.0,Gelsenkirchen,181476,118452,1608,1504,116844,116948,33460,27930,32380,0,58967,64623,51514,50435,1933,8344,3468,10846,4270,9013,6413,8327,7112,0,8880,14497,4405,0,5553,0,0,0,0,0,0,0,0,0,6697,6030,8740,8166
92,124.0,Steinfurt I - Borken I,201091,147449,1602,1243,145847,146206,75853,59231,72802,0,46459,42736,41073,34893,4075,17533,7434,22277,7458,8774,8936,10999,5484,8306,6420,9197,3272,0,4126,0,0,0,0,0,0,0,0,0,3246,1226,5415,5669
93,125.0,Bottrop - Recklinghausen III,206061,148181,2010,1693,146171,146488,53354,42153,51021,0,66913,62810,58800,54532,2372,9710,5095,16171,5277,8372,7998,10267,7827,13765,9153,15624,5530,0,6034,0,0,0,0,0,0,0,0,0,4898,3772,8387,8180
94,126.0,Borken II,198648,151387,1401,1118,149986,150269,86028,67056,80352,0,40643,37324,38391,32344,3389,12521,7915,24230,9548,9706,9138,10793,4513,6385,5447,7222,2849,0,4042,0,0,0,0,0,0,0,0,0,3016,1044,4984,4852
95,127.0,Coesfeld - Steinfurt II,190611,149678,1297,1193,148381,148485,83175,61901,74391,0,39724,37851,38075,31790,3826,14229,8328,24041,10346,10674,12083,13607,4929,7634,6167,8504,3036,0,4216,0,0,0,0,0,0,0,0,0,3345,973,5225,5426
96,128.0,Steinfurt III,193909,146050,1336,1296,144714,144754,69385,51067,62729,0,52786,58679,48324,43523,2603,11613,6822,20001,8464,0,10981,13366,5533,9075,6765,9250,2566,0,4028,0,0,0,0,0,0,0,0,0,3377,1129,5105,5204
97,129.0,Münster,227762,180093,1527,1291,178566,178802,69352,54902,67626,0,63296,53029,48579,38604,10222,16131,12119,23951,19767,20822,27118,27985,7620,7805,11254,10970,3651,0,5236,0,0,0,0,0,0,0,0,0,4658,953,6870,6319
98,130.0,Warendorf,210355,158085,1684,1552,156401,156533,80272,62706,73764,0,50056,49996,45609,37608,3533,16333,8486,23668,9300,0,11305,14609,5488,12005,6858,9824,3455,0,4571,0,0,0,0,0,0,0,0,0,4297,0,5940,5993
99,131.0,Gütersloh I,233596,168983,2080,1840,166903,167143,83869,64808,77361,0,56031,53509,47962,42512,3146,15138,8236,24698,9069,11924,13148,16035,7133,9909,8332,10855,4178,0,5286,0,0,0,0,0,0,0,0,0,3477,1080,6818,7412
100,132.0,Bielefeld - Gütersloh II,247179,179625,2476,2077,177149,177548,66021,54277,62698,0,67464,61405,57931,53583,3523,10852,7055,19883,19026,24981,20711,25057,12153,14056,14869,17126,4398,0,6076,0,0,0,0,0,0,0,0,0,4564,2178,8208,8424
101,133.0,Herford - Minden-Lübbecke II,230975,163815,2482,1855,161333,161960,65873,53025,63755,0,66637,62644,56554,53661,5651,15549,6798,22018,8209,11091,12297,14121,8706,12090,9409,12887,0,0,5832,0,0,0,0,0,0,0,0,0,6257,0,7315,7324
102,134.0,Minden-Lübbecke I,206505,145637,2113,1611,143524,144026,66385,51869,59134,0,58186,57561,49536,47299,2738,9628,6640,18097,5923,7636,10527,11482,5943,8809,7114,10401,0,0,5170,0,0,0,0,0,0,0,0,0,4349,0,5905,6477
