,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
41,39,CELLE - UELZEN,198170,177171,1891,1309,175280,175862,82266,0,79337,0,76169,0,72752,0,12776,0,20263,0,3679,0,2771,0,0,0,0,0,0,0,0,0,330,0,223,0,0,0,0,0,60,0,516,0
42,40,GIFHORN - PEINE,182053,164971,1442,1199,163529,163772,70781,0,67975,0,79669,0,77456,0,9873,0,15561,0,2832,0,2230,0,0,0,0,0,0,0,0,0,218,0,184,0,0,0,0,0,156,0,366,0
43,41,HAMELN - HOLZMINDEN,194796,178004,1593,1259,176411,176745,67583,0,65485,0,91892,0,90266,0,12780,0,17891,0,3807,0,2609,0,0,0,0,0,0,0,0,0,217,0,155,0,0,0,0,0,132,0,339,0
44,42,HANNOVER-LAND II,192681,176330,2153,1350,174177,174980,65949,0,63467,0,88499,0,86566,0,15486,0,22029,0,3953,0,2518,0,0,0,0,0,0,0,0,0,251,0,181,0,0,0,0,0,39,0,219,0
45,43,HILDESHEIM,211507,193555,1476,1304,192079,192251,75305,0,72786,0,102606,0,98265,0,9940,0,17902,0,3873,0,2789,0,0,0,0,0,0,0,0,0,259,0,191,0,0,0,0,0,96,0,318,0
46,44,SALZGITTER - WOLFENBUETTEL,176413,159326,1435,1105,157891,158221,61048,0,58630,0,85611,0,82606,0,8265,0,14551,0,2652,0,1896,0,0,0,0,0,0,0,0,0,264,0,194,0,0,0,0,0,51,0,344,0
47,45,BRAUNSCHWEIG,200255,175666,1549,976,174117,174690,65777,0,62396,0,89645,0,86852,0,13835,0,21949,0,4002,0,2713,0,0,0,0,0,0,0,0,0,495,0,368,0,0,0,0,0,363,0,412,0
48,46,HELMSTEDT - WOLFSBURG,170209,152000,1573,1055,150427,150945,66097,0,63876,0,72454,0,69946,0,9137,0,14594,0,2455,0,1936,0,0,0,0,0,0,0,0,0,216,0,179,0,0,0,0,0,68,0,414,0
49,47,GOSLAR,150879,136100,1371,954,134729,135146,54976,0,53254,0,68707,0,66404,0,8532,0,13569,0,2180,0,1470,0,0,0,0,0,0,0,0,0,260,0,178,0,0,0,0,0,74,0,271,0
50,48,NORTHEIM - OSTERODE,169014,154080,1495,1227,152585,152853,57523,0,56037,0,82523,0,79662,0,9100,0,14510,0,3156,0,2194,0,0,0,0,0,0,0,0,0,232,0,175,0,0,0,0,0,51,0,275,0
51,49,GOETTINGEN,178947,160906,1303,916,159603,159990,65184,0,63136,0,76492,0,73912,0,12246,0,18726,0,5034,0,3578,0,0,0,0,0,0,0,0,0,511,0,285,0,0,0,0,0,136,0,353,0
52,903,NIEDERSACHSEN,5363576,4790833,47636,35691,4743197,4755142,1968623,0,1891813,0,2313239,0,2232531,0,345591,0,535914,0,101049,0,77475,0,0,0,0,0,0,0,0,0,10636,0,7020,0,0,0,0,0,4059,0,10389,0
53,50,BREMEN-OST,199374,177849,1640,1359,176209,176490,59180,0,55993,0,85522,0,81972,0,22861,0,31261,0,6948,0,5480,0,0,0,0,0,0,0,0,0,1186,0,956,0,0,0,0,0,512,0,828,0
54,51,BREMEN-WEST,144431,126331,1316,1080,125015,125251,33034,0,31704,0,73071,0,71031,0,13487,0,17897,0,3909,0,3010,0,0,0,0,0,0,0,0,0,1077,0,899,0,0,0,0,0,437,0,710,0
55,52,BREMERHAVEN - BREMEN-NORD,179356,155028,1542,1313,153486,153715,45460,0,43320,0,86481,0,85909,0,15462,0,19562,0,5060,0,3810,0,0,0,0,0,0,0,0,0,684,0,429,0,0,0,0,0,339,0,685,0
56,904,BREMEN,523161,459208,4498,3752,454710,455456,137674,0,131017,0,245074,0,238912,0,51810,0,68720,0,15917,0,12300,0,0,0,0,0,0,0,0,0,2947,0,2284,0,0,0,0,0,1288,0,2223,0
57,53,AACHEN,158921,140310,1469,1218,138841,139092,63791,0,61183,0,63160,0,58223,0,8901,0,16727,0,2657,0,2370,0,0,0,0,0,0,0,0,0,217,0,235,0,0,0,0,0,115,0,354,0
58,54,KREIS AACHEN,210218,190945,2040,1905,188905,189040,82144,0,79943,0,93185,0,91496,0,10773,0,15145,0,2403,0,1817,0,0,0,0,0,0,0,0,0,341,0,216,0,0,0,0,0,59,0,423,0
59,55,HEINSBERG,151549,137358,1760,1555,135598,135803,79192,0,76592,0,47701,0,47375,0,6179,0,9913,0,2339,0,1580,0,0,0,0,0,0,0,0,0,187,0,117,0,0,0,0,0,0,0,226,0
60,56,DUEREN,171832,155080,1867,1561,153213,153519,76799,0,74706,0,65383,0,63889,0,8692,0,12885,0,2058,0,1642,0,0,0,0,0,0,0,0,0,225,0,160,0,0,0,0,0,56,0,237,0
61,57,ERFTKREIS I,201086,180699,2085,1476,178614,179223,71040,0,68449,0,94067,0,88346,0,10993,0,20094,0,2237,0,1824,0,0,0,0,0,0,0,0,0,277,0,188,0,0,0,0,0,0,0,322,0
62,58,EUSKIRCHEN - ERFTKREIS II,200534,180686,2353,1994,178333,178692,88393,0,87987,0,67071,0,67997,0,19887,0,20273,0,2689,0,1957,0,0,0,0,0,0,0,0,0,293,0,199,0,0,0,0,0,0,0,279,0
63,59,KOELN I,151890,127197,1379,1081,125818,126116,46647,0,45466,0,63539,0,60136,0,11729,0,17150,0,3195,0,2507,0,0,0,0,0,0,0,0,0,589,0,484,0,0,0,0,0,119,0,373,0
64,60,KOELN II,155477,135532,1339,997,134193,134535,58908,0,56274,0,59011,0,53410,0,13017,0,22027,0,2770,0,2161,0,0,0,0,0,0,0,0,0,410,0,333,0,0,0,0,0,77,0,330,0
65,61,KOELN III,186994,157482,2089,1454,155393,156028,57595,0,55486,0,80900,0,78915,0,12474,0,18170,0,3748,0,2478,0,0,0,0,0,0,0,0,0,515,0,422,0,0,0,0,0,161,0,557,0
66,62,KOELN IV,175092,147785,2096,1402,145689,146383,51244,0,49265,0,78606,0,77450,0,11865,0,16820,0,3227,0,2096,0,0,0,0,0,0,0,0,0,559,0,381,0,0,0,0,0,188,0,371,0
67,63,BONN,203432,181419,1683,1219,179736,180200,88681,0,87596,0,67351,0,60612,0,18619,0,28231,0,4322,0,2917,0,0,0,0,0,0,0,0,0,547,0,409,0,0,0,0,0,216,0,435,0
68,64,RHEIN-SIEG-KREIS I,166509,149615,1731,1269,147884,148346,68928,0,66681,0,62999,0,59938,0,13257,0,19573,0,2489,0,1719,0,0,0,0,0,0,0,0,0,211,0,149,0,0,0,0,0,0,0,286,0
69,65,RHEIN-SIEG-KREIS II,160799,145247,1744,1222,143503,144025,78157,0,75865,0,49088,0,46061,0,12993,0,19828,0,3009,0,1873,0,0,0,0,0,0,0,0,0,256,0,156,0,0,0,0,0,0,0,242,0
70,66,OBERBERGISCHER KREIS,175537,157102,1461,1332,155641,155770,76460,0,69915,0,65396,0,64734,0,10916,0,18674,0,2521,0,1880,0,0,0,0,0,0,0,0,0,310,0,213,0,0,0,0,0,38,0,354,0
71,67,RHEINISCH-BERGISCHER KREIS I,150217,135346,1382,993,133964,134353,64566,0,60585,0,54678,0,50595,0,11540,0,20750,0,2922,0,1943,0,0,0,0,0,0,0,0,0,258,0,191,0,0,0,0,0,0,0,289,0
72,68,LEVERKUSEN - RHEINISCH-BERGISCHER KREIS II,146276,130521,1391,966,129130,129555,50585,0,48772,0,65932,0,61786,0,8940,0,16577,0,3261,0,1900,0,0,0,0,0,0,0,0,0,286,0,215,0,0,0,0,0,126,0,305,0
73,69,WUPPERTAL I,146788,129604,969,847,128635,128757,48593,0,47931,0,58040,0,57905,0,19194,0,20425,0,2092,0,1676,0,0,0,0,0,0,0,0,0,500,0,414,0,0,0,0,0,216,0,406,0
74,70,WUPPERTAL II,140110,123203,1079,875,122124,122328,45582,0,44071,0,62919,0,58014,0,11288,0,18178,0,1836,0,1335,0,0,0,0,0,0,0,0,0,499,0,385,0,0,0,0,0,0,0,345,0
75,71,SOLINGEN - REMSCHEID,211822,184787,1580,1296,183207,183491,72205,0,69428,0,90713,0,85728,0,16264,0,24964,0,2579,0,2168,0,0,0,0,0,0,0,0,0,877,0,697,0,0,0,0,0,569,0,506,0
76,72,METTMANN I,175789,157266,1476,1234,155790,156032,63646,0,61851,0,77023,0,67804,0,11910,0,23166,0,2779,0,2403,0,0,0,0,0,0,0,0,0,386,0,304,0,0,0,0,0,46,0,504,0
77,73,METTMANN II,164542,146985,1231,1085,145754,145900,63237,0,56538,0,70458,0,68333,0,9216,0,18487,0,2284,0,1722,0,0,0,0,0,0,0,0,0,559,0,400,0,0,0,0,0,0,0,420,0
78,74,DUESSELDORF I,233518,205115,1627,1322,203488,203793,89159,0,84217,0,86995,0,86337,0,22101,0,28812,0,4311,0,3208,0,0,0,0,0,0,0,0,0,751,0,680,0,0,0,0,0,171,0,539,0
79,75,DUESSELDORF II,205029,178181,1788,1355,176393,176826,67853,0,65691,0,88635,0,86940,0,15744,0,20557,0,3222,0,2435,0,0,0,0,0,0,0,0,0,837,0,707,0,0,0,0,0,102,0,496,0
80,76,NEUSS I,139543,123182,1121,858,122061,122324,57754,0,55575,0,53592,0,50683,0,8332,0,14002,0,2062,0,1550,0,0,0,0,0,0,0,0,0,278,0,206,0,0,0,0,0,43,0,308,0
81,77,NEUSS II,148170,132571,1294,1002,131277,131569,63922,0,61926,0,53342,0,50818,0,11603,0,16804,0,2177,0,1553,0,0,0,0,0,0,0,0,0,233,0,158,0,0,0,0,0,0,0,310,0
82,78,MOENCHENGLADBACH,189289,159321,1807,1455,157514,157866,76494,0,74787,0,63489,0,63282,0,14125,0,17216,0,2892,0,1904,0,0,0,0,0,0,0,0,0,463,0,311,0,0,0,0,0,51,0,366,0
83,79,KREFELD,169471,146864,1442,1078,145422,145786,64820,0,58511,0,68203,0,66732,0,9684,0,18055,0,2232,0,1806,0,0,0,0,0,0,0,0,0,338,0,273,0,0,0,0,0,145,0,409,0
84,80,VIERSEN,189518,166539,1815,1469,164724,165070,81432,0,79662,0,67532,0,64149,0,12160,0,18522,0,2974,0,2079,0,0,0,0,0,0,0,0,0,323,0,208,0,0,0,0,0,303,0,450,0
85,81,KLEVE,178387,160166,1823,1565,158343,158601,87947,0,85893,0,57966,0,56310,0,8935,0,13662,0,3332,0,2382,0,0,0,0,0,0,0,0,0,163,0,107,0,0,0,0,0,0,0,247,0
86,82,WESEL I,154356,137506,1241,1080,136265,136426,51549,0,49995,0,72843,0,67802,0,9154,0,16462,0,2389,0,1671,0,0,0,0,0,0,0,0,0,330,0,226,0,0,0,0,0,0,0,270,0
87,83,WESEL II,150550,134723,1204,1070,133519,133653,44327,0,43322,0,79101,0,74192,0,7764,0,13957,0,1955,0,1628,0,0,0,0,0,0,0,0,0,258,0,184,0,0,0,0,0,114,0,370,0
88,84,DUISBURG I,213572,188750,2237,1628,186513,187122,59706,0,57208,0,110707,0,108699,0,12073,0,18193,0,3116,0,1968,0,0,0,0,0,0,0,0,0,733,0,572,0,0,0,0,0,178,0,482,0
89,85,DUISBURG II,195392,168399,2180,1500,166219,166899,44634,0,43628,0,108573,0,107205,0,9888,0,13665,0,2324,0,1526,0,0,0,0,0,0,0,0,0,619,0,437,0,0,0,0,0,181,0,438,0
90,86,OBERHAUSEN,173829,151699,2449,1246,149250,150453,48062,0,46633,0,89396,0,88842,0,9049,0,12781,0,2122,0,1475,0,0,0,0,0,0,0,0,0,504,0,365,0,0,0,0,0,117,0,357,0
91,87,MUELHEIM,142206,126253,1132,766,125121,125487,41801,0,39226,0,70696,0,67886,0,9427,0,16192,0,2685,0,1498,0,0,0,0,0,0,0,0,0,442,0,333,0,0,0,0,0,70,0,352,0
92,88,ESSEN I,167173,146252,1559,1137,144693,145115,46879,0,45200,0,85463,0,83157,0,9328,0,14453,0,2236,0,1442,0,0,0,0,0,0,0,0,0,663,0,511,0,0,0,0,0,124,0,352,0
93,89,ESSEN II,145642,125718,1330,864,124388,124854,33578,0,32672,0,82858,0,80758,0,5785,0,9678,0,1456,0,990,0,0,0,0,0,0,0,0,0,628,0,444,0,0,0,0,0,83,0,312,0
94,90,ESSEN III,195779,174204,1503,1101,172701,173103,69773,0,66328,0,84755,0,80524,0,14206,0,23195,0,3186,0,2176,0,0,0,0,0,0,0,0,0,668,0,465,0,0,0,0,0,113,0,415,0
95,91,RECKLINGHAUSEN I,174799,156020,1648,1183,154372,154837,53355,0,52368,0,88773,0,86654,0,8823,0,13329,0,2865,0,1762,0,0,0,0,0,0,0,0,0,556,0,326,0,0,0,0,0,0,0,398,0
96,92,RECKLINGHAUSEN II,186061,167249,1449,1090,165800,166159,62405,0,61650,0,90268,0,87367,0,8718,0,14093,0,3845,0,2350,0,0,0,0,0,0,0,0,0,564,0,316,0,0,0,0,0,0,0,383,0
97,93,GELSENKIRCHEN I,143600,125292,1885,1261,123407,124031,37141,0,36102,0,76773,0,77249,0,6355,0,8486,0,2182,0,1240,0,0,0,0,0,0,0,0,0,866,0,594,0,0,0,0,0,90,0,360,0
98,94,GELSENKIRCHEN II - RECKLINGHAUSEN III,138960,123903,1322,871,122581,123032,38019,0,37237,0,74752,0,74349,0,6953,0,9384,0,2169,0,1320,0,0,0,0,0,0,0,0,0,615,0,400,0,0,0,0,0,73,0,342,0
99,95,BOTTROP - RECKLINGHAUSEN IV,149265,133880,1336,989,132544,132891,43109,0,42203,0,79419,0,78726,0,6160,0,9560,0,1819,0,1178,0,0,0,0,0,0,0,0,0,2037,0,937,0,0,0,0,0,0,0,287,0
100,96,BORKEN,203063,184857,2120,1445,182737,183412,113383,0,111981,0,60901,0,57187,0,7947,0,11792,0,0,0,2003,0,0,0,0,0,0,0,0,0,380,0,173,0,0,0,0,0,126,0,276,0
101,97,COESFELD - STEINFURT I,184749,169650,1784,1286,167866,168364,99497,0,97007,0,52486,0,54448,0,12915,0,14274,0,2698,0,2198,0,0,0,0,0,0,0,0,0,213,0,126,0,0,0,0,0,57,0,311,0
102,98,STEINFURT II,196386,177348,1906,1476,175442,175872,80718,0,78244,0,80088,0,77167,0,11193,0,17691,0,3084,0,2199,0,0,0,0,0,0,0,0,0,280,0,223,0,0,0,0,0,79,0,348,0
103,99,MUENSTER,176220,158354,1423,969,156931,157385,74679,0,72270,0,61043,0,58539,0,14682,0,22440,0,5612,0,3204,0,0,0,0,0,0,0,0,0,709,0,552,0,0,0,0,0,206,0,380,0
104,100,WARENDORF,172457,157272,1547,1360,155725,155912,82053,0,79749,0,57582,0,58823,0,12482,0,14644,0,3111,0,2067,0,0,0,0,0,0,0,0,0,450,0,300,0,0,0,0,0,47,0,329,0
105,101,GUETERSLOH,199003,179381,1757,1490,177624,177891,91930,0,87685,0,69371,0,66660,0,12699,0,20435,0,3362,0,2515,0,0,0,0,0,0,0,0,0,221,0,173,0,0,0,0,0,41,0,423,0
106,102,BIELEFELD,229154,205125,2421,1770,202704,203355,79777,0,76700,0,98723,0,96412,0,17475,0,25580,0,5569,0,3614,0,0,0,0,0,0,0,0,0,867,0,539,0,0,0,0,0,293,0,510,0
107,103,HERFORD,176250,159947,1902,1621,158045,158326,61007,0,58806,0,82290,0,78538,0,11469,0,18279,0,2992,0,2162,0,0,0,0,0,0,0,0,0,239,0,166,0,0,0,0,0,48,0,375,0
108,104,MINDEN-LUEBBECKE,219101,195378,2228,1941,193150,193437,75068,0,72869,0,99356,0,93920,0,15368,0,23866,0,2827,0,2153,0,0,0,0,0,0,0,0,0,371,0,267,0,0,0,0,0,160,0,362,0
109,105,LIPPE I,155276,140778,1497,1269,139281,139509,53958,0,52155,0,69363,0,66793,0,13008,0,18062,0,2620,0,1905,0,0,0,0,0,0,0,0,0,303,0,205,0,0,0,0,0,29,0,389,0
110,106,HOEXTER - LIPPE II,192928,174696,1922,1526,172774,173170,90943,0,88760,0,65706,0,63581,0,12349,0,17887,0,3374,0,2346,0,0,0,0,0,0,0,0,0,229,0,164,0,0,0,0,0,173,0,432,0
111,107,PADERBORN,154304,139013,1557,1141,137456,137872,87835,0,86799,0,37435,0,37362,0,9884,0,11649,0,2132,0,1688,0,0,0,0,0,0,0,0,0,111,0,99,0,0,0,0,0,59,0,275,0
112,108,HAGEN,164321,145730,1827,1227,143903,144503,54597,0,51960,0,75174,0,74576,0,13063,0,15504,0,0,0,1508,0,0,0,0,0,0,0,0,0,940,0,402,0,0,0,0,0,129,0,553,0
113,109,ENNEPE-RUHR-KREIS I,182163,165509,1286,1075,164223,164434,58647,0,55794,0,88684,0,85616,0,13307,0,20211,0,2712,0,1834,0,0,0,0,0,0,0,0,0,832,0,499,0,0,0,0,0,41,0,480,0
114,110,BOCHUM I,199090,176390,1613,1194,174777,175196,55958,0,54474,0,104716,0,102598,0,10348,0,14993,0,2879,0,2123,0,0,0,0,0,0,0,0,0,695,0,467,0,0,0,0,0,181,0,541,0
115,111,BOCHUM II - ENNEPE-RUHR-KREIS II,192858,173121,1663,1383,171458,171738,49962,0,48178,0,105153,0,103473,0,11856,0,16972,0,3736,0,2216,0,0,0,0,0,0,0,0,0,484,0,356,0,0,0,0,0,267,0,543,0
116,112,HERNE,138375,122563,1334,924,121229,121639,35962,0,34696,0,78535,0,76323,0,5826,0,8699,0,0,0,1095,0,0,0,0,0,0,0,0,0,712,0,419,0,0,0,0,0,194,0,407,0
117,113,DORTMUND I,154239,133730,1574,944,132156,132786,43846,0,42847,0,75773,0,75326,0,8367,0,11492,0,3166,0,2022,0,0,0,0,0,0,0,0,0,719,0,540,0,0,0,0,0,285,0,559,0
118,114,DORTMUND II,139360,123621,1319,877,122302,122744,34336,0,33529,0,78450,0,77649,0,6895,0,9433,0,1991,0,1412,0,0,0,0,0,0,0,0,0,460,0,333,0,0,0,0,0,170,0,388,0
