,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
45,040,Stadt Hannover-Nord,210853,182511,2805,3268,179706,179243,50011,0,59026,0,69661,0,69148,0,10836,0,12927,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,0,2482,0,7076,0,7198,0,39691,0,28462,0
46,041,Stadt Hannover-Süd,148550,131299,2021,2604,129278,128695,32883,0,34446,0,67088,0,66269,0,6147,0,6002,0,0,0,0,0,0,0,0,0,0,0,0,0,2717,0,2756,0,4553,0,4607,0,15890,0,14615,0
47,042,Hannover-Land,130586,119421,2946,3073,116475,116348,30521,0,32205,0,50750,0,50403,0,6863,0,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,0,1511,0,10376,0,10234,0,16464,0,15491,0
48,043,Neustadt  Grafschaft Schaumburg,127556,115220,4407,4279,110813,110941,26882,0,29004,0,38840,0,38626,0,4690,0,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,1088,0,17781,0,17253,0,21573,0,20504,0
49,044,Nienburg  Schaumburg-Lippe,114621,102641,2877,3314,99764,99327,22565,0,24961,0,35534,0,35001,0,6584,0,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,865,0,12364,0,12017,0,21867,0,20509,0
50,045,Diepholz  Melle  Wittlage,110187,95758,4535,2871,91223,92887,23797,0,29220,0,19555,0,19151,0,9534,0,6641,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,317,0,13171,0,12273,0,24837,0,25285,0
51,046,Hameln  Springe,138676,126626,5947,3439,120679,123187,0,0,32766,0,44915,0,43700,0,0,0,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,1093,0,18748,0,18174,0,55868,0,23323,0
52,047,Alfeld  Holzminden,121193,111535,3309,3325,108226,108210,22044,0,26136,0,42599,0,42322,0,8918,0,7630,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,1122,0,19118,0,16555,0,14456,0,14445,0
53,048,Hildesheim-Stadt und -Land,130108,119429,3325,2788,116104,116641,53017,0,47172,0,37418,0,36620,0,7012,0,6826,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,1092,0,16044,0,15722,0,1534,0,9209,0
54,049,Gandersheim  Salzgitter,127635,114965,3403,3839,111562,111126,44445,0,46081,0,36252,0,35542,0,4265,0,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,1514,0,14084,0,13441,0,11005,0,10216,0
55,050,Stadt Braunschweig,168116,145531,2808,3351,142723,142180,52609,0,54812,0,52915,0,52125,0,5183,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,0,2659,0,8043,0,7424,0,21343,0,19404,0
56,051,Braunschweig-Land  Helmstedt,123452,113009,3487,3442,109522,109567,40417,0,42156,0,34700,0,33985,0,2935,0,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,997,0,16404,0,15787,0,14095,0,13635,0
57,052,Wolfenbüttel  Goslar-Land,119222,107713,2878,3240,104835,104473,45772,0,46704,0,35043,0,34303,0,3434,0,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,1297,0,11729,0,11164,0,7580,0,7681,0
58,053,Harz,131051,118342,3025,3031,115317,115311,42680,0,44939,0,38944,0,38192,0,14554,0,12523,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,1253,0,10568,0,10124,0,7292,0,8280,0
59,054,Peine  Gifhorn,124976,112522,3840,3546,108682,108976,31318,0,33655,0,32584,0,31701,0,3155,0,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,1193,0,17725,0,16770,0,22720,0,22414,0
60,055,Northeim  Einbeck  Duderstadt,121809,111751,2268,2533,109483,109218,32984,0,35251,0,33569,0,32991,0,14961,0,13253,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,639,0,14401,0,14222,0,12953,0,12862,0
61,056,Göttingen  Münden,123350,111154,5213,3016,105941,108138,0,0,34441,0,33276,0,32899,0,57512,0,20692,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,978,0,9294,0,9518,0,4837,0,9610,0
62,903,Niedersachsen,4388818,3894742,145707,114146,3749035,3780596,1049883,0,1330982,0,1162311,0,1136522,0,308663,0,260894,0,0,0,0,0,0,0,0,0,0,0,0,0,40315,0,40091,0,432646,0,406971,0,755217,0,605136,0
64,057,Bremen-Ost,140430,123889,2222,3099,121667,120790,34331,0,35278,0,41052,0,40388,0,14017,0,12574,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,0,3174,0,3068,0,3361,0,26007,0,26015,0
65,058,Bremen-West,138463,122185,2567,3808,119618,118377,24810,0,24617,0,54103,0,53071,0,8781,0,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,6610,0,6542,0,3445,0,3486,0,21869,0,22026,0
66,059,Bremerhaven  Bremen-Nord,142065,121846,3299,4813,118547,117033,26528,0,28561,0,46441,0,45387,0,5371,0,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,0,4169,0,4804,0,4757,0,31213,0,28591,0
67,904,Bremen,420958,367920,8088,11720,359832,356200,85669,0,88456,0,141596,0,138846,0,28169,0,26777,0,0,0,0,0,0,0,0,0,0,0,0,0,13992,0,13885,0,11317,0,11604,0,79089,0,76632,0
69,060,Aachen-Stadt,102136,84503,2624,2438,81879,82065,47272,0,46558,0,22762,0,22280,0,7753,0,7822,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,1567,0,832,0,915,0,1725,0,2923,0
70,061,Aachen-Land,153826,134669,6441,6130,128228,128539,71967,0,71667,0,40817,0,40488,0,7157,0,7005,0,0,0,0,0,0,0,0,0,0,0,0,0,4331,0,4240,0,1701,0,1761,0,2255,0,3378,0
71,062,Geilenkirchen  Erkelenz  Jülich,154231,137012,7218,6450,129794,130562,92138,0,91405,0,25674,0,25307,0,7681,0,7422,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,0,1513,0,2127,0,2030,0,655,0,2885,0
72,063,Düren  Monschau  Schleiden,141915,125320,4949,4643,120371,120677,83424,0,82762,0,23620,0,23278,0,9391,0,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,1218,0,1291,0,1407,0,1397,0,3546,0
73,064,Bergheim  Euskirchen,126698,111931,4459,4266,107472,107665,60535,0,60350,0,31876,0,31246,0,10710,0,10559,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,1356,0,1886,0,2033,0,1149,0,2121,0
74,065,Köln-Land,107942,93936,3270,3282,90666,90654,48609,0,48251,0,30373,0,29800,0,5245,0,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,2731,0,2788,0,2705,0,2747,0,1003,0,1585,0
75,066,Köln I,158873,125973,2577,3133,123396,122840,66054,0,65407,0,41117,0,40126,0,9375,0,9509,0,0,0,0,0,0,0,0,0,0,0,0,0,3617,0,3686,0,1437,0,1480,0,1796,0,2632,0
76,067,Köln II,179500,141753,2401,2979,139352,138774,75937,0,74280,0,42457,0,41118,0,13536,0,14366,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,0,3301,0,1738,0,1958,0,2448,0,3751,0
77,068,Köln III,138787,113169,2121,2802,111048,110367,55540,0,54551,0,40557,0,39579,0,7401,0,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,4153,0,4240,0,1688,0,1736,0,1709,0,2502,0
78,069,Bonn-Stadt und -Land,198550,166463,3570,4689,162893,161774,112005,0,103608,0,28595,0,28762,0,12480,0,15551,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,0,1696,0,4254,0,5289,0,3875,0,6868,0
79,070,Siegkreis,145235,127631,5301,4329,122330,123302,79233,0,72269,0,27094,0,26057,0,8271,0,8470,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,1131,0,5262,0,5318,0,1347,0,10057,0
80,071,Oberbergischer Kreis,84466,71829,1659,2110,70170,69719,30502,0,28001,0,20790,0,19886,0,11910,0,13049,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,641,0,2252,0,2647,0,4135,0,5495,0
81,072,Rheinisch-Bergischer Kreis,114394,99541,2969,2702,96572,96839,58060,0,57295,0,22976,0,22607,0,9635,0,9497,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,0,1493,0,3705,0,3778,0,729,0,2169,0
82,073,Rhein-Wupper-Kreis,157244,134157,4369,3902,129788,130255,67342,0,66623,0,34903,0,34561,0,13302,0,13423,0,0,0,0,0,0,0,0,0,0,0,0,0,5322,0,5316,0,6227,0,6310,0,2692,0,4022,0
83,074,Remscheid  Solingen,196778,169912,4153,4617,165759,165295,64001,0,60096,0,48629,0,48081,0,26129,0,28009,0,0,0,0,0,0,0,0,0,0,0,0,0,20120,0,19864,0,3264,0,3543,0,3616,0,5702,0
84,075,Wuppertal I,142322,115630,9745,3460,105885,112170,0,0,43910,0,40437,0,37472,0,53447,0,15078,0,0,0,0,0,0,0,0,0,0,0,0,0,4733,0,4818,0,1983,0,1935,0,5285,0,8957,0
85,076,Wuppertal II,141785,116218,4464,2803,111754,113415,60804,0,45756,0,38097,0,37352,0,0,0,11490,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,0,5663,0,1477,0,1640,0,5845,0,11514,0
86,077,Düsseldorf  Mettmann,179646,151589,4248,4158,147341,147431,76680,0,70880,0,44950,0,43962,0,11856,0,13680,0,0,0,0,0,0,0,0,0,0,0,0,0,5913,0,6024,0,5010,0,5418,0,2932,0,7467,0
87,078,Düsseldorf I,206118,170749,3590,3462,167159,167287,96948,0,92693,0,43407,0,42871,0,15532,0,16885,0,0,0,0,0,0,0,0,0,0,0,0,0,4215,0,4272,0,3209,0,3325,0,3848,0,7241,0
88,079,Düsseldorf II,208564,171427,4425,4092,167002,167335,83300,0,80204,0,57861,0,56783,0,12383,0,12371,0,0,0,0,0,0,0,0,0,0,0,0,0,8453,0,8528,0,3324,0,3432,0,1681,0,6017,0
89,080,Neuß  Grevenbroich,147274,125918,4452,4238,121466,121680,76786,0,75310,0,28024,0,27486,0,7706,0,7787,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,0,2336,0,4916,0,4939,0,1642,0,3822,0
90,081,Krefeld,130976,108494,2200,2446,106294,106048,58552,0,55447,0,31673,0,30957,0,10152,0,11152,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,1884,0,2026,0,2242,0,2071,0,4366,0
91,082,Rheydt  Mönchengladbach  Viersen,175658,145842,6075,4385,139767,141457,92819,0,86255,0,29023,0,28572,0,10059,0,10480,0,0,0,0,0,0,0,0,0,0,0,0,0,2715,0,2730,0,2507,0,2499,0,2644,0,10921,0
92,083,Kempen  Krefeld,123146,108167,4426,3858,103741,104309,65026,0,59861,0,26064,0,25401,0,6586,0,6478,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,1330,0,3599,0,3578,0,1147,0,7661,0
93,084,Moers,167728,143846,4057,4079,139789,139767,66283,0,62751,0,55191,0,54266,0,10074,0,11096,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,3386,0,2452,0,2514,0,2490,0,5754,0
94,085,Geldern  Kleve,102053,92703,3151,3199,89552,89504,65477,0,63845,0,16498,0,16059,0,5496,0,5264,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,547,0,958,0,1006,0,560,0,2783,0
95,086,Rees  Dinslaken,110829,94855,3345,3028,91510,91827,46940,0,40658,0,32303,0,31698,0,7837,0,8809,0,0,0,0,0,0,0,0,0,0,0,0,0,2519,0,2552,0,1218,0,1337,0,693,0,6773,0
96,087,Oberhausen,148192,126216,8026,5141,118190,121075,0,0,49367,0,45619,0,42512,0,8414,0,6616,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3545,0,1289,0,1320,0,59368,0,17715,0
97,088,Mülheim,111604,95735,2121,2481,93614,93254,39908,0,37734,0,38273,0,37104,0,8685,0,10307,0,0,0,0,0,0,0,0,0,0,0,0,0,3393,0,3488,0,860,0,1047,0,2495,0,3574,0
98,089,Essen I,161591,132200,3283,3168,128917,129032,58003,0,53872,0,53024,0,52182,0,5268,0,5603,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,0,5527,0,1676,0,1883,0,5447,0,9965,0
99,090,Essen II,151343,123892,3139,3068,120753,120824,47705,0,43899,0,57533,0,56712,0,3831,0,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,0,6301,0,1163,0,1367,0,4342,0,8601,0
100,091,Essen III,153717,127871,2819,2552,125052,125319,66887,0,62107,0,37577,0,37034,0,10039,0,11075,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,2681,0,1715,0,1918,0,6194,0,10504,0
101,092,Duisburg I,148815,123664,3228,3697,120436,119967,53021,0,50076,0,52086,0,50968,0,5701,0,6588,0,0,0,0,0,0,0,0,0,0,0,0,0,5428,0,5465,0,1495,0,1715,0,2705,0,5155,0
102,093,Duisburg II,165726,134280,3671,3599,130609,130681,65455,0,60877,0,48262,0,47343,0,6745,0,8598,0,0,0,0,0,0,0,0,0,0,0,0,0,4969,0,5056,0,1820,0,2320,0,3358,0,6487,0
103,094,Borken  Bocholt  Ahaus,128973,117823,3781,3233,114042,114590,85555,0,78236,0,17792,0,17371,0,4946,0,4818,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,829,0,4405,0,4479,0,485,0,8857,0
104,095,Steinfurt  Tecklenburg,169499,152099,6171,4966,145928,147133,90307,0,77138,0,35690,0,34911,0,9202,0,9034,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,876,0,6642,0,6519,0,3218,0,18655,0
105,096,Beckum  Warendorf,125766,114573,2911,2615,111662,111958,75324,0,70349,0,25599,0,24972,0,3974,0,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,0,1366,0,5095,0,5073,0,313,0,6380,0
106,097,Münster-Stadt und -Land,147757,128506,3965,2744,124541,125762,84385,0,75346,0,23763,0,23214,0,9043,0,9382,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,680,0,4466,0,4580,0,2200,0,12560,0
107,098,Lüdinghausen  Coesfeld,122780,112022,3800,2703,108222,109319,75274,0,69252,0,23434,0,22929,0,2920,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,1365,0,4294,0,4322,0,955,0,8670,0
108,099,Gelsenkirchen,245241,204313,5504,6291,198809,198022,85492,0,77508,0,86468,0,84014,0,8620,0,9173,0,0,0,0,0,0,0,0,0,0,0,0,0,11147,0,11169,0,3419,0,3458,0,3663,0,12700,0
109,100,Recklinghausen-Land,172839,152517,4410,4111,148107,148406,80430,0,72523,0,56127,0,54255,0,5318,0,6193,0,0,0,0,0,0,0,0,0,0,0,0,0,5287,0,5393,0,0,0,3583,0,945,0,6459,0
110,101,Recklinghausen-Stadt,78416,67528,1585,2147,65943,65381,32550,0,30994,0,25587,0,24141,0,3714,0,4572,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,2448,0,1416,0,1660,0,311,0,1566,0
111,102,Gladbeck  Bottrop,117832,104132,2749,3249,101383,100883,47314,0,44926,0,40913,0,40283,0,3536,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,7399,0,7092,0,750,0,821,0,1471,0,3909,0
112,103,Warburg  Höxter  Büren,127118,115704,3716,2806,111988,112898,80260,0,70659,0,18726,0,18100,0,5802,0,5471,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,400,0,5762,0,5601,0,1033,0,12667,0
113,104,Paderborn  Wiedenbrück,158756,142247,4181,3656,138066,138591,95673,0,89409,0,25376,0,24669,0,9149,0,8928,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,427,0,4233,0,4433,0,3201,0,10725,0
114,105,Bielefeld  Halle,110875,99750,3038,3031,96712,96719,34691,0,35167,0,40751,0,40506,0,12515,0,11531,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,1122,0,5636,0,5576,0,2029,0,2817,0
115,106,Bielefeld-Stadt,118083,106352,2359,2786,103993,103566,33823,0,34056,0,43490,0,42787,0,16517,0,15866,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,1663,0,5307,0,5021,0,3222,0,4173,0
116,107,Herford-Stadt und -Land,147947,130593,4085,4569,126508,126024,42946,0,42929,0,59860,0,59089,0,14581,0,14587,0,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,1732,0,4052,0,4161,0,3330,0,3526,0
117,108,Detmold,92902,81370,2144,3073,79226,78297,24911,0,23446,0,30906,0,30305,0,13208,0,13281,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,0,1239,0,5315,0,5620,0,3697,0,4406,0
118,109,Lemgo,92610,82232,6528,3405,75704,78827,0,0,21531,0,36875,0,34760,0,18383,0,13463,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,1101,0,5018,0,4280,0,14322,0,3692,0
119,110,Minden  Lübbecke,178171,153617,4589,5381,149028,148236,55528,0,53715,0,60274,0,59281,0,21169,0,22193,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,1835,0,6522,0,6677,0,3667,0,4535,0
120,111,Wattenscheid  Wanne-Eickel,115599,100368,2591,3218,97777,97150,42019,0,41132,0,42360,0,41504,0,5059,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,5579,0,5553,0,1765,0,1747,0,995,0,1841,0
