,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
15,014,Herzogtum Lauenburg,116193,103812,2599,5377,101213,98435,45459,0,42187,0,37466,0,36649,0,11235,0,12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7053,0,7395,0
16,901,Schleswig-Holstein,1626141,1431704,32355,68338,1399349,1363366,609048,0,569216,0,510160,0,495728,0,174848,0,188619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105293,0,109803,0
18,015,Hamburg I,140439,117415,1945,3828,115470,113587,37120,0,35609,0,54588,0,53656,0,16710,0,17047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7052,0,7275,0
19,016,Hamburg II,151788,135442,1672,3404,133770,132038,47667,0,45388,0,58250,0,57373,0,21601,0,22703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6252,0,6574,0
20,017,Hamburg III,155893,137646,1985,3946,135661,133700,43077,0,41798,0,64971,0,63650,0,19965,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7648,0,7752,0
21,018,Hamburg IV,142434,125726,1603,3707,124123,122019,43551,0,42086,0,53570,0,51668,0,20796,0,21728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206,0,6537,0
22,019,Hamburg V,203658,182319,2924,4631,179395,177688,57854,0,56685,0,82913,0,81800,0,29324,0,29565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304,0,9638,0
23,020,Hamburg VI,230300,205903,3097,5718,202806,200185,66657,0,64499,0,96902,0,95489,0,28771,0,29525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10476,0,10672,0
24,021,Hamburg VII,169525,152037,2619,4699,149418,147338,42463,0,41379,0,79965,0,78786,0,18428,0,18454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562,0,8719,0
25,022,Hamburg VIII,192374,171299,2298,4117,169001,167182,54028,0,53169,0,79223,0,77616,0,27324,0,27733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8426,0,8664,0
26,902,Hamburg,1386411,1227787,18143,34050,1209644,1193737,392417,0,380613,0,570382,0,560038,0,182919,0,187255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63926,0,65831,0
28,023,Aurich  Emden,129417,105457,2513,4762,102944,100695,38462,0,36272,0,49998,0,47874,0,8367,0,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6117,0,6385,0
29,024,Leer,117736,95689,2217,4132,93472,91557,46454,0,41345,0,34031,0,33568,0,8909,0,11837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,0,4807,0
30,025,Wilhelmshaven  Friesland,129178,111875,2331,4352,109544,107523,42523,0,36635,0,48496,0,47643,0,14431,0,18352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,0,4893,0
31,026,Emsland,127853,115230,2202,4252,113028,110978,75720,0,74247,0,22278,0,21877,0,7033,0,7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7997,0,7460,0
32,027,Bersenbrück  Lingen,116688,106403,1695,3035,104708,103368,67428,0,66169,0,24713,0,24367,0,7526,0,7811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041,0,5021,0
33,028,Osnabrück-Stadt und -Land,180708,164207,2664,4986,161543,159221,76058,0,73791,0,56861,0,56202,0,19649,0,20234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8975,0,8994,0
34,029,Delmenhorst  Wesermarsch,136982,119170,2690,4726,116480,114444,40854,0,39223,0,48497,0,47292,0,17650,0,18487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,0,9442,0
35,030,Oldenburg  Ammerland,150196,127351,3229,5455,124122,121896,43282,0,42186,0,38312,0,37877,0,31238,0,30476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,11357,0
36,031,Vechta  Cloppenburg,104117,97358,2090,2491,95268,94867,78004,0,77101,0,10942,0,10907,0,3309,0,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013,0,3318,0
37,032,Cuxhaven  Hadeln  Wesermünde,121415,104083,2415,4884,101668,99199,36486,0,35212,0,37725,0,36652,0,8010,0,10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19447,0,16712,0
38,033,Stade  Bremervörde,135254,117018,2943,5191,114075,111827,39094,0,37060,0,37018,0,36232,0,14460,0,16932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23503,0,21603,0
39,034,Verden  Rotenburg  Osterholz,139012,120518,3264,5029,117254,115489,42683,0,41202,0,43289,0,42862,0,11034,0,12412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20248,0,19013,0
40,035,Lüneburg  Dannenberg,118053,101655,2370,4067,99285,97588,35753,0,35219,0,30710,0,30747,0,14198,0,14939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18624,0,16683,0
41,036,Harburg  Soltau,121201,106125,2244,4179,103881,101946,44623,0,41199,0,32086,0,31789,0,13408,0,14886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13764,0,14072,0
42,037,Fallingbostel  Hoya,122886,108554,2193,3574,106361,104980,35007,0,35121,0,34585,0,34119,0,14678,0,15874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22091,0,19866,0
43,038,Celle,130935,115015,2849,4480,112166,110535,47609,0,44237,0,39141,0,38586,0,13730,0,15392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11686,0,12320,0
44,039,Uelzen,104995,93394,2063,3671,91331,89723,33437,0,32514,0,28202,0,27765,0,11464,0,12977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18228,0,16467,0
45,040,Stadt Hannover-Nord,266912,234793,2501,4646,232292,230147,83792,0,80211,0,102417,0,100759,0,35372,0,37757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10711,0,11420,0
46,041,Stadt Hannover-Süd,160551,142822,1812,3537,141010,139285,43015,0,41230,0,76038,0,74789,0,15222,0,16242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6735,0,7024,0
47,042,Hannover-Land,153982,140507,2722,3938,137785,136569,47830,0,46174,0,67524,0,66830,0,14854,0,15615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7577,0,7950,0
48,043,Neustadt  Grafschaft Schaumburg,132596,118840,2510,4406,116330,114434,41240,0,38207,0,50319,0,49202,0,12958,0,14740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11813,0,12285,0
49,044,Nienburg  Schaumburg-Lippe,114046,101027,2182,3341,98845,97686,33751,0,29793,0,43822,0,43006,0,9670,0,12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602,0,12429,0
50,045,Diepholz  Melle  Wittlage,108814,91784,2066,3131,89718,88653,31732,0,31232,0,24762,0,25181,0,23279,0,21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945,0,10653,0
51,046,Hameln  Springe,136848,123546,2383,3921,121163,119625,39789,0,38037,0,54010,0,52900,0,16870,0,17771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494,0,10917,0
52,047,Alfeld  Holzminden,116537,107172,1973,3765,105199,103407,30095,0,29463,0,50328,0,49296,0,14916,0,14910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9860,0,9738,0
53,048,Hildesheim-Stadt und -Land,143100,129971,2202,4027,127769,125944,52324,0,50316,0,52138,0,51056,0,13373,0,14139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934,0,10433,0
54,049,Gandersheim  Salzgitter,135876,122378,3455,4406,118923,117972,47309,0,45168,0,55711,0,54102,0,9255,0,10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6648,0,8297,0
55,050,Stadt Braunschweig,180049,158807,2117,4786,156690,154021,59168,0,56515,0,70796,0,68375,0,18437,0,20704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8289,0,8427,0
56,051,Braunschweig-Land  Helmstedt,131894,119230,2858,4604,116372,114626,51753,0,49465,0,46890,0,46075,0,9057,0,10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8672,0,8734,0
57,052,Wolfenbüttel  Goslar-Land,118710,107483,2424,3727,105059,103756,44628,0,42614,0,45412,0,44521,0,9763,0,10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,5677,0
58,053,Harz,124808,111950,2120,3765,109830,108185,43448,0,41345,0,48158,0,47180,0,12138,0,13373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6086,0,6287,0
59,054,Peine  Gifhorn,154120,138681,2981,4546,135700,134135,50385,0,49666,0,58401,0,56406,0,11471,0,12773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15443,0,15290,0
60,055,Northeim  Einbeck  Duderstadt,120000,110357,1929,3795,108428,106562,43609,0,41382,0,43752,0,42607,0,12916,0,14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8151,0,8529,0
61,056,Göttingen  Münden,127643,115040,1443,2928,113597,112112,39134,0,37405,0,48893,0,48180,0,18241,0,18994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7329,0,7533,0
62,903,Niedersachsen,4613112,4083490,81650,140535,4001840,3942955,1606479,0,1536956,0,1556255,0,1526824,0,476886,0,519139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362220,0,360036,0
64,057,Bremen-Ost,171642,153571,2495,5960,151076,147611,45580,0,43204,0,66880,0,64874,0,28763,0,29229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9853,0,10304,0
65,058,Bremen-West,168921,150216,2796,6790,147420,143426,34774,0,33329,0,81773,0,78945,0,19541,0,19730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11332,0,11422,0
66,059,Bremerhaven  Bremen-Nord,167197,144149,3021,6945,141128,137204,40993,0,38960,0,71477,0,68915,0,15681,0,15996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12977,0,13333,0
67,904,Bremen,507760,447936,8312,19695,439624,428241,121347,0,115493,0,220130,0,212734,0,63985,0,64955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34162,0,35059,0
69,060,Aachen-Stadt,117407,102487,2819,3766,99668,98721,54752,0,54003,0,30862,0,30374,0,10725,0,11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329,0,3141,0
70,061,Aachen-Land,175945,159401,4435,5167,154966,154234,87128,0,86348,0,52183,0,51886,0,11366,0,11625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4289,0,4375,0
71,062,Geilenkirchen  Erkelenz  Jülich,178500,164965,5673,4938,159292,160027,102653,0,102592,0,39877,0,40163,0,14789,0,14654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,2618,0
72,063,Düren  Monschau  Schleiden,157505,142508,4889,4472,137619,138036,91683,0,92240,0,30584,0,30079,0,12980,0,13294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,0,2423,0
73,064,Bergheim  Euskirchen,140512,126949,3540,3877,123409,123072,70368,0,70463,0,38929,0,38399,0,11804,0,11830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,2380,0
74,065,Köln-Land,134732,120340,3547,2818,116793,117522,62655,0,62780,0,38775,0,38670,0,12474,0,12798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,0,3274,0
75,066,Köln I,189671,154424,3382,4172,151042,150252,75555,0,75117,0,52296,0,51393,0,18712,0,19216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4479,0,4526,0
76,067,Köln II,213176,172000,3442,3575,168558,168425,84822,0,84439,0,52640,0,51776,0,26135,0,27042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4961,0,5168,0
77,068,Köln III,189700,156283,3554,4975,152729,151308,70989,0,69869,0,60436,0,58847,0,16416,0,17236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4888,0,5356,0
78,069,Bonn-Stadt und -Land,237510,205621,3336,5643,202285,199978,121941,0,116845,0,44969,0,44927,0,30438,0,32828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4937,0,5378,0
79,070,Siegkreis,165206,147890,3674,3340,144216,144550,85231,0,85483,0,39942,0,38762,0,14772,0,15916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,0,4389,0
80,071,Oberbergischer Kreis,93701,81947,1732,2548,80215,79399,36074,0,33614,0,28059,0,27659,0,12780,0,14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302,0,3454,0
81,072,Rheinisch-Bergischer Kreis,141753,126015,2763,4037,123252,121978,70477,0,68903,0,33630,0,33528,0,15018,0,15311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,4236,0
82,073,Rhein-Wupper-Kreis  Leverkusen,194886,171607,4114,5685,167493,165922,77791,0,78055,0,57731,0,56518,0,24258,0,23499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7713,0,7850,0
83,074,Remscheid  Solingen,220460,191412,4975,6430,186437,184982,77321,0,72864,0,66400,0,65857,0,29104,0,32006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13612,0,14255,0
84,075,Wuppertal I,156964,133520,2847,3605,130673,129915,51955,0,50535,0,49420,0,48579,0,24079,0,25282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219,0,5519,0
85,076,Wuppertal II,155144,132603,2881,3577,129722,129026,51934,0,50259,0,49565,0,49019,0,22512,0,23764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711,0,5984,0
86,077,Düsseldorf  Mettmann,222577,195083,3623,5424,191460,189659,85879,0,82654,0,73223,0,72620,0,24607,0,26346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7751,0,8039,0
87,078,Düsseldorf I,244474,211042,3318,4782,207724,206260,101581,0,98572,0,65845,0,64721,0,33329,0,35521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6969,0,7446,0
88,079,Düsseldorf II,255618,218583,3940,5712,214643,212871,94649,0,91869,0,83088,0,82019,0,27719,0,29489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9187,0,9494,0
89,080,Neuß  Grevenbroich,183563,163197,4291,5049,158906,158148,93989,0,93408,0,42923,0,42582,0,16428,0,16574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566,0,5584,0
90,081,Krefeld,154572,134900,2259,3324,132641,131576,63699,0,62171,0,48899,0,47607,0,17208,0,18722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835,0,3076,0
91,082,Rheydt  Mönchengladbach  Viersen,202064,174649,6206,8200,168443,166449,95577,0,94186,0,47020,0,45959,0,20416,0,20885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430,0,5419,0
92,083,Kempen  Krefeld,137779,124269,2969,3573,121300,120696,73491,0,72450,0,33319,0,33172,0,11759,0,12075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731,0,2999,0
93,084,Moers,210166,187125,3863,4276,183262,182849,77903,0,77758,0,84846,0,84141,0,15411,0,15803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5102,0,5147,0
94,085,Geldern  Kleve,113138,105322,2349,2324,102973,102998,72746,0,72354,0,20504,0,20541,0,8010,0,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,1723,0
95,086,Rees  Dinslaken,140945,126320,2651,2533,123669,123787,54841,0,54657,0,53851,0,53193,0,12826,0,13558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,0,2379,0
96,087,Oberhausen,175426,153515,3825,6256,149690,147259,67995,0,67568,0,66415,0,63268,0,11198,0,12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,0,4220,0
97,088,Mülheim,134789,118136,2237,3702,115899,114434,44577,0,41648,0,55691,0,53803,0,12762,0,15688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869,0,3295,0
98,089,Essen I,205864,177481,3603,5646,173878,171835,73394,0,72123,0,81467,0,80045,0,13294,0,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5723,0,5917,0
99,090,Essen II,156927,134913,3093,4991,131820,129922,50608,0,49697,0,69881,0,68424,0,6789,0,7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542,0,4694,0
100,091,Essen III,163013,143301,2317,3809,140984,139492,68703,0,65866,0,50290,0,50115,0,18221,0,19518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,0,3993,0
101,092,Duisburg I,168771,145772,3518,4618,142254,141154,55970,0,53953,0,70890,0,70385,0,10782,0,11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612,0,4855,0
102,093,Duisburg II,187392,159038,3503,4556,155535,154482,66057,0,64111,0,70157,0,68919,0,13846,0,15756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475,0,5696,0
103,094,Borken  Bocholt  Ahaus,147785,137527,3085,3348,134442,134179,96630,0,96502,0,25583,0,25370,0,10168,0,10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,0,2273,0
104,095,Steinfurt  Tecklenburg,188305,172622,3984,4217,168638,168405,99514,0,99081,0,47083,0,46904,0,17443,0,17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598,0,4636,0
105,096,Beckum  Warendorf,140994,130511,2744,2900,127767,127611,80456,0,79754,0,34803,0,34828,0,8571,0,9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,0,3995,0
106,097,Münster-Stadt und -Land,182706,165095,3108,4196,161987,160899,95010,0,93573,0,39109,0,38640,0,23257,0,24009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4611,0,4677,0
107,098,Lüdinghausen  Coesfeld,137164,127439,3179,2823,124260,124616,83977,0,83578,0,28926,0,29405,0,8224,0,8537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,0,3096,0
108,099,Gelsenkirchen,272084,235397,5554,8341,229843,227056,91383,0,90114,0,111810,0,109899,0,17178,0,17445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9472,0,9598,0
109,100,Recklinghausen-Land,211091,192505,3487,3968,189018,188537,92152,0,91348,0,78741,0,78058,0,11631,0,12634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6494,0,6497,0
110,101,Recklinghausen-Stadt,91150,80996,1596,2580,79400,78416,33734,0,33923,0,35148,0,33225,0,7503,0,8093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,0,3175,0
111,102,Gladbeck  Bottrop,134010,121161,2953,3456,118208,117705,55144,0,54285,0,52272,0,52114,0,5191,0,5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5601,0,5500,0
112,103,Warburg  Höxter  Büren,127161,116580,2908,2947,113672,113633,81591,0,81468,0,19153,0,19247,0,9448,0,9498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,0,3420,0
113,104,Paderborn  Wiedenbrück,186737,170811,3859,3552,166952,167259,108431,0,107490,0,37565,0,38012,0,16960,0,17684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,0,4073,0
114,105,Bielefeld  Halle,133678,122032,3106,3420,118926,118612,42169,0,41247,0,55969,0,56066,0,17049,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739,0,3699,0
115,106,Bielefeld-Stadt,129888,117872,3025,3312,114847,114560,41583,0,39940,0,52516,0,52100,0,17179,0,18722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569,0,3798,0
116,107,Herford-Stadt und -Land,159828,144742,3867,4190,140875,140552,50056,0,48425,0,69031,0,69074,0,17809,0,18928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979,0,4125,0
117,108,Detmold,101548,91080,1858,2364,89222,88716,25481,0,25335,0,39320,0,39338,0,19683,0,19328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4738,0,4715,0
118,109,Lemgo,96354,87201,2331,2285,84870,84916,23843,0,23689,0,40974,0,40963,0,16883,0,17105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,3159,0
119,110,Minden  Lübbecke,195462,171295,4444,4662,166851,166633,61151,0,60362,0,73412,0,72808,0,26691,0,27833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5597,0,5630,0
120,111,Wattenscheid  Wanne-Eickel,132662,116676,3251,4273,113425,112403,44456,0,44035,0,57506,0,56372,0,6974,0,7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489,0,4662,0
121,112,Herne  Castrop-Rauxel,142170,128139,3919,4672,124220,123467,51440,0,50596,0,60106,0,59384,0,7757,0,8516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917,0,4971,0
122,113,Ennepe-Ruhr  Witten,253590,227988,5782,5843,222206,222145,75254,0,74997,0,109778,0,109261,0,28140,0,28687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9034,0,9200,0
123,114,Hagen,141049,122993,3036,4142,119957,118851,47144,0,45944,0,55185,0,53926,0,13044,0,14157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584,0,4824,0
